split_id,well,mask_type,start_row,end_row,target_rows,known_rows_before,known_allowed_start_row,known_allowed_end_row,md_span,tvt_span,gr_missing_rate,local_slope_mean,local_slope_std,curvature_proxy,mask_seed
original_hidden__653612bc__1341_5945,653612bc,original_hidden,1341,5945,4605,1341,0,1340,4604.0,6.130000000001019,0.035613463626492946,-3.2580364900007864e-05,0.041632872486151266,0.0073300021727356265,20260620
trailing_short__653612bc__4715_5945,653612bc,trailing_short,4715,5945,1231,4715,0,4714,1230.0,4.260000000000218,0.04224207961007311,-0.0027073170731706725,0.0744534810520831,0.00984540276681308,20260620
trailing_long__653612bc__2643_5945,653612bc,trailing_long,2643,5945,3303,2643,0,2642,3302.0,4.940000000000509,0.037844383893430214,-0.001284070260448698,0.047875379381976564,0.007428052105692191,20260620
mid_contiguous__653612bc__2784_3693,653612bc,mid_contiguous,2784,3693,910,2784,0,2783,909.0,2.530000000000655,0.03736263736263736,-0.002717271727173998,0.025687217755720033,0.0062555066081061254,20260620
random_contiguous__653612bc__1643_3698,653612bc,random_contiguous,1643,3698,2056,1643,0,1642,2055.0,6.130000000001019,0.03356031128404669,-0.0022773722627738645,0.021794683360344756,0.006738072054695197,20260620
high_gr_missing__653612bc__2979_4464,653612bc,high_gr_missing,2979,4464,1486,2979,0,2978,1485.0,2.350000000000364,0.040376850605652756,0.0014343434343441204,0.008216139511625609,0.005195417789887978,20260620
high_curvature__653612bc__4031_5219,653612bc,high_curvature,4031,5219,1189,4031,0,4030,1188.0,4.380000000001019,0.034482758620689655,0.0023484848484855835,0.07561725641283792,0.010699241786362106,20260620
original_hidden__656a067b__1845_4895,656a067b,original_hidden,1845,4895,3051,1845,0,1844,3050.0,39.61000000000058,0.20419534578826615,0.0006918032786887154,0.04439258649923795,0.005965890456387879,20260620
trailing_short__656a067b__3742_4895,656a067b,trailing_short,3742,4895,1154,3742,0,3741,1153.0,22.25,0.1733102253032929,0.012064180398959111,0.04389618805548921,0.007144097222722381,20260620
trailing_long__656a067b__2550_4895,656a067b,trailing_long,2550,4895,2346,2550,0,2549,2345.0,39.56999999999971,0.1926683716965047,-0.007351812366737646,0.044910974505610456,0.0060281569971035185,20260620
mid_contiguous__656a067b__2117_3112,656a067b,mid_contiguous,2117,3112,996,2117,0,2116,995.0,5.75,0.21686746987951808,0.002582914572864029,0.01942028959069897,0.005412474849606153,20260620
random_contiguous__656a067b__3805_4567,656a067b,random_contiguous,3805,4567,763,3805,0,3804,762.0,14.260000000000218,0.1559633027522936,0.013057742782153187,0.04514740307430535,0.007450722733814708,20260620
high_gr_missing__656a067b__1143_2366,656a067b,high_gr_missing,1143,2366,1224,1143,0,1142,1223.0,32.63000000000102,0.255718954248366,0.026680294358136566,0.026346362591953908,0.00560556464864359,20260620
high_curvature__656a067b__508_1486,656a067b,high_curvature,508,1486,979,508,0,507,978.0,322.8299999999999,0.14300306435137897,0.33009202453987724,0.3797834542263158,0.023664278403914753,20260620
original_hidden__65a5466a__1434_6116,65a5466a,original_hidden,1434,6116,4683,1434,0,1433,4682.0,36.23999999999978,0.2746102925475123,0.0026270824434001007,0.024395672641787214,0.0048857081826055495,20260620
trailing_short__65a5466a__5135_6116,65a5466a,trailing_short,5135,6116,982,5135,0,5134,981.0,22.86999999999898,0.2668024439918534,0.018134556574922585,0.025084693208540843,0.0054489795925125074,20260620
trailing_long__65a5466a__2905_6116,65a5466a,trailing_long,2905,6116,3212,2905,0,2904,3211.0,32.960000000000946,0.27926525529265256,-0.0031423232637813655,0.02467095169321837,0.004919003115835133,20260620
mid_contiguous__65a5466a__2165_3116,65a5466a,mid_contiguous,2165,3116,952,2165,0,2164,951.0,13.19000000000051,0.24789915966386555,0.007960042060988127,0.02182143578032458,0.004557894737581113,20260620
random_contiguous__65a5466a__717_1669,65a5466a,random_contiguous,717,1669,953,717,0,716,952.0,20.81999999999971,0.25078698845750264,0.021785714285714058,0.034567621673862056,0.005509989485085474,20260620
high_gr_missing__65a5466a__4187_5715,65a5466a,high_gr_missing,4187,5715,1529,4187,0,4186,1528.0,10.849999999998545,0.29561805101373445,-0.00042539267015682995,0.023971289201827294,0.004669286182603756,20260620
high_curvature__65a5466a__881_2103,65a5466a,high_curvature,881,2103,1223,881,0,880,1222.0,20.109999999998763,0.28699918233851185,0.016162029459901802,0.01511819007577815,0.005601965602348588,20260620
original_hidden__660d9546__1408_6139,660d9546,original_hidden,1408,6139,4732,1408,0,1407,4731.0,22.350000000000364,0.2081572273879966,-0.0012787994081591822,0.065200799161391,0.008507399577643448,20260620
trailing_short__660d9546__5486_6139,660d9546,trailing_short,5486,6139,654,5486,0,5485,653.0,15.730000000001382,0.18501529051987767,0.019295558958652932,0.02957783505216148,0.00481595092096987,20260620
trailing_long__660d9546__3579_6139,660d9546,trailing_long,3579,6139,2561,3579,0,3578,2560.0,21.969999999999345,0.20226474033580633,-0.002382812500000142,0.025651395275697337,0.004869089488558612,20260620
mid_contiguous__660d9546__2114_3260,660d9546,mid_contiguous,2114,3260,1147,2114,0,2113,1146.0,9.209999999999127,0.1918047079337402,0.002286212914484277,0.12131841954074635,0.017921397380565973,20260620
random_contiguous__660d9546__4044_5058,660d9546,random_contiguous,4044,5058,1015,4044,0,4043,1014.0,20.05000000000109,0.1980295566502463,-0.018885601577910704,0.018664502105317688,0.0049753208297165985,20260620
high_gr_missing__660d9546__2573_4107,660d9546,high_gr_missing,2573,4107,1535,2573,0,2572,1534.0,9.299999999999272,0.25667752442996744,-0.0003650586701442697,0.10295058866950295,0.013803000652622945,20260620
high_curvature__660d9546__2265_3492,660d9546,high_curvature,2265,3492,1228,2265,0,2264,1227.0,9.299999999999272,0.20765472312703584,0.004914425427873395,0.11701763258725092,0.017585644372442342,20260620
original_hidden__6767c111__1571_8353,6767c111,original_hidden,1571,8353,6783,1571,0,1570,6782.0,40.17000000000189,0.4820875718708536,0.004727219109407179,0.07941678201865729,0.008727326353340658,20260620
trailing_short__6767c111__7107_8353,6767c111,trailing_short,7107,8353,1247,7107,0,7106,1246.0,24.599999999998545,0.33279871692060947,0.019414125200641005,0.14680402719550048,0.01801606425735854,20260620
trailing_long__6767c111__3189_8353,6767c111,trailing_long,3189,8353,5165,3189,0,3188,5164.0,25.1399999999976,0.4416263310745402,0.0031274206041827335,0.0860417010173119,0.009690102653718466,20260620
mid_contiguous__6767c111__2606_4484,6767c111,mid_contiguous,2606,4484,1879,2606,0,2605,1878.0,10.489999999999782,0.5976583288983501,-0.005473908413204918,0.013047962263475108,0.005476824720560353,20260620
random_contiguous__6767c111__4981_6990,6767c111,random_contiguous,4981,6990,2010,4981,0,4980,2009.0,4.519999999998618,0.40746268656716417,-6.470881035391669e-05,0.07288307111171038,0.008819721115676011,20260620
high_gr_missing__6767c111__1900_3987,6767c111,high_gr_missing,1900,3987,2088,1900,0,1899,2087.0,25.44000000000233,0.6422413793103449,-0.001873502635362565,0.03966905864823667,0.005632790029122447,20260620
high_curvature__6767c111__6430_8100,6767c111,high_curvature,6430,8100,1671,6430,0,6429,1670.0,23.76000000000022,0.32196289646918014,0.011856287425149265,0.12753547236740986,0.01484721390084262,20260620
original_hidden__67847288__1745_9173,67847288,original_hidden,1745,9173,7429,1745,0,1744,7428.0,24.639999999999418,0.4664153991115897,-0.0018120624663436923,0.02201179996125025,0.005593106234457885,20260620
trailing_short__67847288__8041_9173,67847288,trailing_short,8041,9173,1133,8041,0,8040,1132.0,10.760000000000218,0.43777581641659313,-0.007473498233216383,0.01604361890441985,0.004226348364712611,20260620
trailing_long__67847288__2476_9173,67847288,trailing_long,2476,9173,6698,2476,0,2475,6697.0,23.789999999999054,0.45983875783816064,-0.0011647006122145873,0.022929133429038094,0.005549581840365123,20260620
mid_contiguous__67847288__4223_5479,67847288,mid_contiguous,4223,5479,1257,4223,0,4222,1256.0,12.969999999999345,0.45505171042163883,-0.00913216560509502,0.010933865338191179,0.00592031872551436,20260620
random_contiguous__67847288__5961_7573,67847288,random_contiguous,5961,7573,1613,5961,0,5960,1612.0,12.25,0.375077495350279,-0.0009429280397025041,0.021689878678409505,0.005400372439996167,20260620
high_gr_missing__67847288__2323_4616,67847288,high_gr_missing,2323,4616,2294,2323,0,2322,2293.0,14.450000000000728,0.5775937227550131,-0.005032708242477485,0.01683301621071201,0.005274869110389757,20260620
high_curvature__67847288__6124_7958,67847288,high_curvature,6124,7958,1835,6124,0,6123,1834.0,12.25,0.40599455040871935,0.002513631406762487,0.025052966347314604,0.006623022368121676,20260620
original_hidden__67a8da4a__1734_6644,67a8da4a,original_hidden,1734,6644,4911,1734,0,1733,4910.0,27.789999999999054,0.187945428629607,0.0031242362525458543,0.0729680261086619,0.00890201670434519,20260620
trailing_short__67a8da4a__5801_6644,67a8da4a,trailing_short,5801,6644,844,5801,0,5800,843.0,9.69000000000051,0.20023696682464456,0.010355871886122636,0.10119390051923118,0.011532066508720802,20260620
trailing_long__67a8da4a__3473_6644,67a8da4a,trailing_long,3473,6644,3172,3473,0,3472,3171.0,22.11999999999898,0.16235813366960908,-0.0014790286975713308,0.056952910211185814,0.006769716088650284,20260620
mid_contiguous__67a8da4a__3042_3741,67a8da4a,mid_contiguous,3042,3741,700,3042,0,3041,699.0,1.5200000000004366,0.23714285714285716,0.0010300429184539987,0.008580042142912754,0.005014326647673922,20260620
random_contiguous__67a8da4a__2092_3344,67a8da4a,random_contiguous,2092,3344,1253,2092,0,2091,1252.0,20.850000000000364,0.23543495610534718,0.01582268370606988,0.11152032664685983,0.015979216627146308,20260620
high_gr_missing__67a8da4a__1751_3411,67a8da4a,high_gr_missing,1751,3411,1661,1751,0,1750,1660.0,20.850000000000364,0.24021673690547862,0.012102409638554305,0.09710062657338674,0.013116335142005877,20260620
high_curvature__67a8da4a__1948_3276,67a8da4a,high_curvature,1948,3276,1329,1948,0,1947,1328.0,20.850000000000364,0.22648607975921745,0.01509036144578379,0.10833831561361068,0.01565938206524149,20260620
original_hidden__684a6fc1__1631_11448,684a6fc1,original_hidden,1631,11448,9818,1631,0,1630,9817.0,37.979999999997744,0.5022407822367081,0.000548028929408088,0.023339969185781243,0.005226161369650237,20260620
trailing_short__684a6fc1__9545_11448,684a6fc1,trailing_short,9545,11448,1904,9545,0,9544,1903.0,29.81999999999789,0.5031512605042017,-0.012464529689962872,0.018952347186431528,0.004652996846030476,20260620
trailing_long__684a6fc1__4951_11448,684a6fc1,trailing_long,4951,11448,6498,4951,0,4950,6497.0,35.479999999997744,0.49230532471529703,-0.0008326920116976843,0.02033426658248923,0.005026169951208729,20260620
mid_contiguous__684a6fc1__5866_7663,684a6fc1,mid_contiguous,5866,7663,1798,5866,0,5865,1797.0,18.889999999999418,0.43047830923248054,0.007918753478018677,0.020516645494645044,0.005027839644126917,20260620
random_contiguous__684a6fc1__7885_10311,684a6fc1,random_contiguous,7885,10311,2427,7885,0,7884,2426.0,9.859999999998763,0.5203955500618047,-0.0021970321516899946,0.013971910028339436,0.004820618557145299,20260620
high_gr_missing__684a6fc1__1145_4006,684a6fc1,high_gr_missing,1145,4006,2862,1145,0,1144,2861.0,45.35000000000218,0.5373864430468204,0.015693813351975342,0.021952474647073637,0.005391608392017372,20260620
high_curvature__684a6fc1__2451_4740,684a6fc1,high_curvature,2451,4740,2290,2451,0,2450,2289.0,24.76000000000022,0.5056768558951965,-0.004971603320226824,0.024292731594189557,0.005646853147274536,20260620
original_hidden__698930d1__1757_6497,698930d1,original_hidden,1757,6497,4741,1757,0,1756,4740.0,30.23999999999978,0.1489137312803206,0.005386075949367227,0.027226172104624663,0.005524372230859083,20260620
trailing_short__698930d1__5364_6497,698930d1,trailing_short,5364,6497,1134,5364,0,5363,1133.0,21.56999999999971,0.18871252204585537,0.01698146513680475,0.026854460656745127,0.0049646643113677395,20260620
trailing_long__698930d1__2467_6497,698930d1,trailing_long,2467,6497,4031,2467,0,2466,4030.0,30.23999999999978,0.15926569089555942,0.006191066997518791,0.0290982458281484,0.005651526433785356,20260620
mid_contiguous__698930d1__2167_3507,698930d1,mid_contiguous,2167,3507,1341,2167,0,2166,1340.0,5.43999999999869,0.13944817300521997,-0.000425373134328141,0.041073809948256164,0.007692307692835593,20260620
random_contiguous__698930d1__2342_3408,698930d1,random_contiguous,2342,3408,1067,2342,0,2341,1066.0,5.43999999999869,0.1471415182755389,-0.0019699812382742623,0.045441992788919895,0.008507042254005712,20260620
high_gr_missing__698930d1__4868_6491,698930d1,high_gr_missing,4868,6491,1624,4868,0,4867,1623.0,21.56999999999971,0.1730295566502463,0.012359827479975041,0.023729086336303638,0.004815043156903757,20260620
high_curvature__698930d1__2540_3839,698930d1,high_curvature,2540,3839,1300,2540,0,2539,1299.0,5.43999999999869,0.15,-0.0001616628175512909,0.04118590432437477,0.007157164869460172,20260620
original_hidden__699ea575__1354_5473,699ea575,original_hidden,1354,5473,4120,1354,0,1353,4119.0,24.80000000000109,0.4507281553398058,0.0021388686574414445,0.019416447621649627,0.005347255950016676,20260620
trailing_short__699ea575__4567_5473,699ea575,trailing_short,4567,5473,907,4567,0,4566,906.0,10.3700000000008,0.45865490628445427,-0.011026490066224925,0.01373613546387149,0.004309392265687412,20260620
trailing_long__699ea575__2434_5473,699ea575,trailing_long,2434,5473,3040,2434,0,2433,3039.0,24.80000000000109,0.4450657894736842,0.002165185916419851,0.02157772574504431,0.005576036866907467,20260620
mid_contiguous__699ea575__2221_3224,699ea575,mid_contiguous,2221,3224,1004,2221,0,2220,1003.0,7.6200000000008,0.39641434262948205,-0.00279162512462721,0.016062671676508627,0.005000000000513964,20260620
random_contiguous__699ea575__808_1663,699ea575,random_contiguous,808,1663,856,808,0,807,855.0,7.180000000000291,0.44742990654205606,0.0065497076023374795,0.023859276456202026,0.006053864169025176,20260620
high_gr_missing__699ea575__3686_5053,699ea575,high_gr_missing,3686,5053,1368,3686,0,3685,1367.0,10.829999999999927,0.5051169590643275,0.005676664228237175,0.021609507200635248,0.00632503660360949,20260620
high_curvature__699ea575__3621_4715,699ea575,high_curvature,3621,4715,1095,3621,0,3620,1094.0,12.94000000000051,0.4986301369863014,0.011160877513712017,0.022552512062427827,0.007099725526506255,20260620
original_hidden__69c1bdad__1931_4644,69c1bdad,original_hidden,1931,4644,2714,1931,0,1930,2713.0,33.32000000000153,0.4086219602063375,-0.006601548101732346,0.03488418135659178,0.005044247788195594,20260620
trailing_short__69c1bdad__3783_4644,69c1bdad,trailing_short,3783,4644,862,3783,0,3782,861.0,33.32000000000153,0.37935034802784223,-0.03787456445993099,0.031234946719774916,0.004744186047029744,20260620
trailing_long__69c1bdad__2424_4644,69c1bdad,trailing_long,2424,4644,2221,2424,0,2423,2220.0,33.32000000000153,0.40162089149031965,-0.003346846846846978,0.03587662121099835,0.0049571879230687985,20260620
mid_contiguous__69c1bdad__1664_2409,69c1bdad,mid_contiguous,1664,2409,746,1664,0,1663,745.0,26.590000000000146,0.42761394101876676,-0.03383892617449547,0.027641537441613014,0.005403225807104982,20260620
random_contiguous__69c1bdad__2603_3451,69c1bdad,random_contiguous,2603,3451,849,2603,0,2602,848.0,18.88000000000102,0.41578327444051827,0.022264150943397426,0.012298030128221272,0.004864226683100962,20260620
high_gr_missing__69c1bdad__1691_2851,69c1bdad,high_gr_missing,1691,2851,1161,1691,0,1690,1160.0,25.44000000000051,0.43410852713178294,-0.01344827586206928,0.034921178444093856,0.005306298533803382,20260620
high_curvature__69c1bdad__523_1451,69c1bdad,high_curvature,523,1451,929,523,0,522,928.0,292.77000000000044,0.31969860064585576,0.3154849137931039,0.303502509840206,0.009180151025427595,20260620
original_hidden__69e41fa6__1395_7166,69e41fa6,original_hidden,1395,7166,5772,1395,0,1394,5771.0,16.679999999998472,0.4442134442134442,-0.002190261653093266,0.07428899986121622,0.008142114385179255,20260620
trailing_short__69e41fa6__5893_7166,69e41fa6,trailing_short,5893,7166,1274,5893,0,5892,1273.0,10.230000000001382,0.38069073783359497,-0.007714061272584218,0.007543949173372664,0.004426100629316295,20260620
trailing_long__69e41fa6__2658_7166,69e41fa6,trailing_long,2658,7166,4509,2658,0,2657,4508.0,16.679999999998472,0.4431137724550898,-0.0016326530612246189,0.08360232437535361,0.008919458620352934,20260620
mid_contiguous__69e41fa6__3601_5122,69e41fa6,mid_contiguous,3601,5122,1522,3601,0,3600,1521.0,12.449999999998909,0.49605781865965837,0.008126232741616543,0.11738594773386128,0.011644736842475523,20260620
random_contiguous__69e41fa6__1897_4205,69e41fa6,random_contiguous,1897,4205,2309,1897,0,1896,2308.0,16.679999999998472,0.4638371589432655,-0.0021100519930679377,0.1136110151286872,0.011686172518915395,20260620
high_gr_missing__69e41fa6__3266_5057,69e41fa6,high_gr_missing,3266,5057,1792,3266,0,3265,1791.0,13.579999999998108,0.5167410714285714,0.0018369625907319225,0.10968422365370152,0.010508379888707885,20260620
high_curvature__69e41fa6__2975_4407,69e41fa6,high_curvature,2975,4407,1433,2975,0,2974,1432.0,16.679999999998472,0.5010467550593162,-0.005272346368714576,0.14387371718919637,0.01580712788312512,20260620
original_hidden__6a0ff78e__1425_7889,6a0ff78e,original_hidden,1425,7889,6465,1425,0,1424,6464.0,43.75,0.04021655065738593,-0.002510829207921006,0.024207581437742168,0.0049992263659568445,20260620
trailing_short__6a0ff78e__6288_7889,6a0ff78e,trailing_short,6288,7889,1602,6288,0,6287,1601.0,13.299999999999272,0.04119850187265917,-0.007051842598375424,0.018009725616459422,0.0047437500003729835,20260620
trailing_long__6a0ff78e__4516_7889,6a0ff78e,trailing_long,4516,7889,3374,4516,0,4515,3373.0,19.660000000001673,0.03882631890930646,-0.002825378001779026,0.016785687609439097,0.004836892052621628,20260620
mid_contiguous__6a0ff78e__4362_5271,6a0ff78e,mid_contiguous,4362,5271,910,4362,0,4361,909.0,10.819999999999709,0.03736263736263736,0.01187018701870083,0.010991580039183038,0.004757709251573778,20260620
random_contiguous__6a0ff78e__4272_6065,6a0ff78e,random_contiguous,4272,6065,1794,4272,0,4271,1793.0,10.830000000001746,0.0379041248606466,0.0031678750697147085,0.014759769366350825,0.004938616071911943,20260620
high_gr_missing__6a0ff78e__806_2777,6a0ff78e,high_gr_missing,806,2777,1972,806,0,805,1971.0,51.789999999999054,0.050202839756592295,0.015362760020294599,0.03903851814331039,0.0053959390868978776,20260620
high_curvature__6a0ff78e__2585_4162,6a0ff78e,high_curvature,2585,4162,1578,2585,0,2584,1577.0,19.420000000000073,0.03485424588086185,-0.011350665821179225,0.02162432285934908,0.005444162437007541,20260620
original_hidden__6a8fa194__1640_4656,6a8fa194,original_hidden,1640,4656,3017,1640,0,1639,3016.0,15.770000000000437,0.05601590984421611,-0.00012599469495994684,0.023407870950150046,0.005077943615698504,20260620
trailing_short__6a8fa194__3980_4656,6a8fa194,trailing_short,3980,4656,677,3980,0,3979,676.0,13.430000000000291,0.04874446085672083,-0.019689349112425283,0.032267254072432736,0.0046370370377796155,20260620
trailing_long__6a8fa194__1705_4656,6a8fa194,trailing_long,1705,4656,2952,1705,0,1704,2951.0,15.770000000000437,0.05589430894308943,0.0001050491358859677,0.023606306088539513,0.005135593220772334,20260620
mid_contiguous__6a8fa194__2410_3043,6a8fa194,mid_contiguous,2410,3043,634,2410,0,2409,633.0,1.4099999999998545,0.052050473186119876,0.001074249605055752,0.008190997087255545,0.005047468354632656,20260620
random_contiguous__6a8fa194__1230_2079,6a8fa194,random_contiguous,1230,2079,850,1230,0,1229,849.0,9.44000000000051,0.07647058823529412,0.011118963486455252,0.016003422215285834,0.005141509434370507,20260620
high_gr_missing__6a8fa194__736_1899,6a8fa194,high_gr_missing,736,1899,1164,736,0,735,1163.0,107.42999999999847,0.07989690721649484,0.0916938950988817,0.19024029477575202,0.006695352840332458,20260620
high_curvature__6a8fa194__588_1518,6a8fa194,high_curvature,588,1518,931,588,0,587,930.0,217.84000000000015,0.07518796992481203,0.2342365591397851,0.31391990615542553,0.008675995694781936,20260620
original_hidden__6ae68655__1744_5947,6ae68655,original_hidden,1744,5947,4204,1744,0,1743,4203.0,15.849999999998545,0.1988582302568982,-0.0020651915298592607,0.029512955564674016,0.005249881009566984,20260620
trailing_short__6ae68655__4768_5947,6ae68655,trailing_short,4768,5947,1180,4768,0,4767,1179.0,15.659999999998035,0.21864406779661016,-0.011611535199320348,0.023633799403253195,0.005594227504697037,20260620
trailing_long__6ae68655__3147_5947,6ae68655,trailing_long,3147,5947,2801,3147,0,3146,2800.0,15.849999999998545,0.2152802570510532,-0.0040428571428563894,0.03173683561248382,0.005544837442422662,20260620
mid_contiguous__6ae68655__2655_3993,6ae68655,mid_contiguous,2655,3993,1339,2655,0,2654,1338.0,8.069999999999709,0.1740104555638536,0.003923766816143498,0.01868030593318299,0.005033657442534743,20260620
random_contiguous__6ae68655__3165_4080,6ae68655,random_contiguous,3165,4080,916,3165,0,3164,915.0,4.389999999999418,0.18668122270742357,0.0027213114754095977,0.011275193256851819,0.005185995624073958,20260620
high_gr_missing__6ae68655__3981_5467,6ae68655,high_gr_missing,3981,5467,1487,3981,0,3980,1486.0,11.8700000000008,0.2568930733019502,-0.005423956931359011,0.04159248323431837,0.005521885522394349,20260620
high_curvature__6ae68655__3650_4839,6ae68655,high_curvature,3650,4839,1190,3650,0,3649,1189.0,11.8700000000008,0.24033613445378152,-0.0003532380151388333,0.04109775869293367,0.005968013468502023,20260620
original_hidden__6d1d74e1__1486_7315,6d1d74e1,original_hidden,1486,7315,5830,1486,0,1485,5829.0,39.97999999999956,0.307032590051458,-0.0037210499227998814,0.023811572413752563,0.005248798902195223,20260620
trailing_short__6d1d74e1__5771_7315,6d1d74e1,trailing_short,5771,7315,1545,5771,0,5770,1544.0,19.329999999999927,0.3067961165048544,-0.009235751295336929,0.024860988991957135,0.004925469864293109,20260620
trailing_long__6d1d74e1__2464_7315,6d1d74e1,trailing_long,2464,7315,4852,2464,0,2463,4851.0,39.42000000000007,0.3062654575432811,-0.007495361781076187,0.021874007422253712,0.005331958763232889,20260620
mid_contiguous__6d1d74e1__2709_3920,6d1d74e1,mid_contiguous,2709,3920,1212,2709,0,2708,1211.0,10.049999999999272,0.30033003300330036,-0.008298926507018392,0.02988134791855146,0.006347107438373051,20260620
random_contiguous__6d1d74e1__2388_4618,6d1d74e1,random_contiguous,2388,4618,2231,2388,0,2387,2230.0,18.039999999999054,0.3021066786194532,-0.008089686098654285,0.023568068224001204,0.005998205473654415,20260620
high_gr_missing__6d1d74e1__3382_5210,6d1d74e1,high_gr_missing,3382,5210,1829,3382,0,3381,1828.0,10.25,0.3253143794423182,-0.0048577680525159735,0.022653114079801813,0.005703338807106715,20260620
high_curvature__6d1d74e1__2941_4403,6d1d74e1,high_curvature,2941,4403,1463,2941,0,2940,1462.0,10.1299999999992,0.30553656869446344,-0.006634746922025122,0.02689904817369607,0.0064818617388896355,20260620
original_hidden__6d590e26__1746_7841,6d590e26,original_hidden,1746,7841,6096,1746,0,1745,6095.0,31.899999999997817,0.33218503937007876,-0.0011566858080392572,0.02254426095980154,0.004829340335234321,20260620
trailing_short__6d590e26__6045_7841,6d590e26,trailing_short,6045,7841,1797,6045,0,6044,1796.0,8.330000000001746,0.2938230383973289,-0.0004231625835190525,0.017276707745777418,0.005075208914146911,20260620
trailing_long__6d590e26__2207_7841,6d590e26,trailing_long,2207,7841,5635,2207,0,2206,5634.0,31.899999999997817,0.33149955634427686,-0.003707845225417007,0.02102639243377317,0.00481981182366201,20260620
mid_contiguous__6d590e26__3716_5210,6d590e26,mid_contiguous,3716,5210,1495,3716,0,3715,1494.0,12.979999999997744,0.32441471571906355,-0.0028380187416330535,0.021623633516656224,0.0047622237111167144,20260620
random_contiguous__6d590e26__1974_4180,6d590e26,random_contiguous,1974,4180,2207,1974,0,1973,2206.0,25.43999999999869,0.3670140462165836,-0.002701722574795615,0.029599148298354132,0.004798185941575136,20260620
high_gr_missing__6d590e26__1631_3590,6d590e26,high_gr_missing,1631,3590,1960,1631,0,1630,1959.0,25.409999999999854,0.38010204081632654,-0.0007401735579380947,0.03047042054179798,0.004928498468356444,20260620
high_curvature__6d590e26__785_2352,6d590e26,high_curvature,785,2352,1568,785,0,784,1567.0,111.16000000000167,0.2850765306122449,0.07093809827696342,0.1387907502852077,0.00553001277194721,20260620
original_hidden__6d6d93af__1710_5304,6d6d93af,original_hidden,1710,5304,3595,1710,0,1709,3594.0,51.70999999999913,0.4356050069541029,-0.002835281023928406,0.03469001164204917,0.004798218759249735,20260620
trailing_short__6d6d93af__4114_5304,6d6d93af,trailing_short,4114,5304,1191,4114,0,4113,1190.0,14.75,0.4450041981528128,0.011630252100840458,0.013253739314570107,0.004079058032403592,20260620
trailing_long__6d6d93af__2705_5304,6d6d93af,trailing_long,2705,5304,2600,2705,0,2704,2599.0,41.52000000000044,0.4307692307692308,0.011331281262024135,0.02733369924827443,0.0045958429566201955,20260620
mid_contiguous__6d6d93af__2661_3221,6d6d93af,mid_contiguous,2661,3221,561,2661,0,2660,560.0,14.739999999999782,0.42602495543672014,-0.02575000000000013,0.021384448621759544,0.004919499106098798,20260620
random_contiguous__6d6d93af__1760_2940,6d6d93af,random_contiguous,1760,2940,1181,1760,0,1759,1180.0,45.840000000000146,0.4470787468247248,-0.03884745762711877,0.020737106314095977,0.005241730280575766,20260620
high_gr_missing__6d6d93af__2045_3370,6d6d93af,high_gr_missing,2045,3370,1326,2045,0,2044,1325.0,43.75,0.4555052790346908,-0.032143396226415204,0.02656587049689949,0.004924471299721839,20260620
high_curvature__6d6d93af__790_1850,6d6d93af,high_curvature,790,1850,1061,790,0,789,1060.0,23.94000000000051,0.4062205466540999,-0.01650943396226415,0.03783884529009072,0.0056657223801358705,20260620
original_hidden__6dbe4b60__2025_6672,6dbe4b60,original_hidden,2025,6672,4648,2025,0,2024,4647.0,21.94000000000051,0.5,-0.000938239724553992,0.04465131455269025,0.006663796815017081,20260620
trailing_short__6dbe4b60__5321_6672,6dbe4b60,trailing_short,5321,6672,1352,5321,0,5320,1351.0,19.75,0.47115384615384615,-0.014019245003702685,0.016541795966274662,0.005474074074539843,20260620
trailing_long__6dbe4b60__3822_6672,6dbe4b60,trailing_long,3822,6672,2851,3822,0,3821,2850.0,21.94000000000051,0.492809540512101,0.00046315789473674,0.04956508615409203,0.007311337311842313,20260620
mid_contiguous__6dbe4b60__3075_4405,6dbe4b60,mid_contiguous,3075,4405,1331,3075,0,3074,1330.0,21.200000000000728,0.5154019534184824,0.01002255639097739,0.06591575463612488,0.00956358164073692,20260620
random_contiguous__6dbe4b60__5184_6398,6dbe4b60,random_contiguous,5184,6398,1215,5184,0,5183,1214.0,13.849999999998545,0.49958847736625517,-0.00913509060955531,0.018502233827921096,0.0050948062659871346,20260620
high_gr_missing__6dbe4b60__4342_6009,6dbe4b60,high_gr_missing,4342,6009,1668,4342,0,4341,1667.0,13.230000000001382,0.5329736211031175,-0.007270545890822316,0.0336829583312471,0.00629651860804772,20260620
high_curvature__6dbe4b60__3529_4863,6dbe4b60,high_curvature,3529,4863,1335,3529,0,3528,1334.0,21.94000000000051,0.503370786516854,0.010344827586207715,0.07290523607912569,0.011350337584886749,20260620
original_hidden__6e6d122c__1451_7082,6e6d122c,original_hidden,1451,7082,5632,1451,0,1450,5631.0,29.780000000000655,0.2872869318181818,-0.0012591014029479923,0.042537964430324426,0.006159857904548941,20260620
trailing_short__6e6d122c__5880_7082,6e6d122c,trailing_short,5880,7082,1203,5880,0,5879,1202.0,29.350000000000364,0.26766417290108063,-0.023851913477537498,0.016399384160115226,0.0056619483769022195,20260620
trailing_long__6e6d122c__4044_7082,6e6d122c,trailing_long,4044,7082,3039,4044,0,4043,3038.0,29.350000000000364,0.2816716025008226,-0.003262014483212592,0.024846953765248574,0.005538360224395608,20260620
