id,well,row,route,confidence,baseline_tvt,input_tvt,residual_raw,residual_smoothed,residual_scaled,residual_clipped,residual_post,post_tvt,delta_from_input,window,step_cap,residual_low,residual_high,post_tvt_guarded
00bbac68_3328,00bbac68,3328,gr_residual,0.412081740114814,12205.700000002857,12225.084675254484,19.384675251627414,19.379382726849144,19.381716405817674,19.381716405817674,19.381716405817674,12225.084675254484,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.081716408675
00bbac68_3329,00bbac68,3329,gr_residual,0.412081740114814,12205.690000002858,12225.066055476516,19.376055473658198,19.384675251627414,19.380874457979218,19.380874457979218,19.380874457979218,12225.066055476516,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.070874460838
00bbac68_3330,00bbac68,3330,gr_residual,0.412081740114814,12205.68000000286,12225.074550817984,19.394550815124603,19.394550815124603,19.394550815124603,19.394550815124603,19.394550815124603,12225.074550817984,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.074550817984
00bbac68_3331,00bbac68,3331,gr_residual,0.412081740114814,12205.67000000286,12225.085843998995,19.415843996135663,19.415843996135663,19.415843996135663,19.415843996135663,19.415843996135663,12225.085843998995,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.085843998995
00bbac68_3332,00bbac68,3332,gr_residual,0.412081740114814,12205.660000002865,12225.087456919417,19.42745691655182,19.420079949071805,19.423332739484863,19.423332739484863,19.423332739484863,12225.087456919417,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.08333274235
00bbac68_3333,00bbac68,3333,gr_residual,0.412081740114814,12205.650000002865,12225.070079951936,19.420079949071805,19.42745691655182,19.42420412613876,19.42420412613876,19.42420412613876,12225.070079951936,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.074204129003
00bbac68_3334,00bbac68,3334,gr_residual,0.412081740114814,12205.640000002866,12225.08785892607,19.447858923203967,19.44754316026774,19.447682392364744,19.447682392364744,19.447682392364744,12225.08785892607,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.087682395231
00bbac68_3335,00bbac68,3335,gr_residual,0.412081740114814,12205.630000002868,12225.077543163135,19.44754316026774,19.447858923203967,19.447719691106965,19.447719691106965,19.447719691106965,12225.077543163135,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.077719693974
00bbac68_3336,00bbac68,3336,gr_residual,0.412081740114814,12205.62000000287,12225.077633174107,19.45763317123783,19.45763317123783,19.45763317123783,19.45763317123783,19.45763317123783,12225.077633174107,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.077633174107
00bbac68_3337,00bbac68,3337,gr_residual,0.412081740114814,12205.610000002873,12225.108311727468,19.498311724595624,19.498311724595624,19.498311724595624,19.498311724595624,19.498311724595624,12225.108311727468,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.108311727468
00bbac68_3338,00bbac68,3338,gr_residual,0.412081740114814,12205.600000002873,12225.109660864844,19.509660861971497,19.509660861971497,19.509660861971497,19.509660861971497,19.509660861971497,12225.109660864844,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.109660864844
00bbac68_3339,00bbac68,3339,gr_residual,0.412081740114814,12205.590000002874,12225.148385006414,19.558385003540025,19.55187972033491,19.554748151421418,19.554748151421418,19.554748151421418,12225.148385006414,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.144748154296
00bbac68_3340,00bbac68,3340,gr_residual,0.412081740114814,12205.580000002876,12225.136378946654,19.556378943778327,19.556378943778327,19.556378943778327,19.556378943778327,19.556378943778327,12225.136378946654,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.136378946654
00bbac68_3341,00bbac68,3341,gr_residual,0.412081740114814,12205.570000002876,12225.12187972321,19.55187972033491,19.558385003540025,19.555516572453516,19.555516572453516,19.555516572453516,12225.12187972321,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.125516575328
00bbac68_3342,00bbac68,3342,gr_residual,0.412081740114814,12205.56000000288,12225.140581275262,19.580581272381096,19.575149591442823,19.57754462974693,19.57754462974693,19.57754462974693,12225.140581275262,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.137544632627
00bbac68_3343,00bbac68,3343,gr_residual,0.412081740114814,12205.55000000288,12225.125149594323,19.575149591442823,19.580581272381096,19.578186234076988,19.578186234076988,19.578186234076988,12225.125149594323,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.128186236958
00bbac68_3344,00bbac68,3344,gr_residual,0.412081740114814,12205.540000002882,12225.12186382235,19.58186381946871,19.581298359937136,19.581547692925014,19.581547692925014,19.581547692925014,12225.12186382235,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.121547695808
00bbac68_3345,00bbac68,3345,gr_residual,0.412081740114814,12205.530000002884,12225.11129836282,19.581298359937136,19.58186381946871,19.58161448648083,19.58161448648083,19.58161448648083,12225.11129836282,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.111614489364
00bbac68_3346,00bbac68,3346,gr_residual,0.412081740114814,12205.520000002884,12225.113522382971,19.59352238008796,19.59319831474204,19.59334120769274,19.59334120769274,19.59334120769274,12225.113522382971,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.113341210576
00bbac68_3347,00bbac68,3347,gr_residual,0.412081740114814,12205.510000002889,12225.10319831763,19.59319831474204,19.59352238008796,19.593379487137263,19.593379487137263,19.593379487137263,12225.10319831763,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.103379490027
00bbac68_3348,00bbac68,3348,gr_residual,0.412081740114814,12205.500000002889,12225.10458879687,19.604588793981748,19.604588793981748,19.604588793981748,19.604588793981748,19.604588793981748,12225.10458879687,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.10458879687
00bbac68_3349,00bbac68,3349,gr_residual,0.412081740114814,12205.49000000289,12225.09568918649,19.60568918359968,19.60568918359968,19.60568918359968,19.60568918359968,19.60568918359968,12225.09568918649,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.09568918649
00bbac68_3350,00bbac68,3350,gr_residual,0.412081740114814,12205.480000002892,12225.098060867997,19.61806086510478,19.61806086510478,19.61806086510478,19.61806086510478,19.61806086510478,12225.098060867997,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.098060867997
00bbac68_3351,00bbac68,3351,gr_residual,0.412081740114814,12205.470000002892,12225.110064313074,19.640064310182424,19.640064310182424,19.640064310182424,19.640064310182424,19.640064310182424,12225.110064313074,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.110064313074
00bbac68_3352,00bbac68,3352,gr_residual,0.412081740114814,12205.460000002897,12225.104900815111,19.644900812214473,19.644900812214473,19.644900812214473,19.644900812214473,19.644900812214473,12225.104900815111,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.104900815111
00bbac68_3353,00bbac68,3353,gr_residual,0.412081740114814,12205.450000002897,12225.10325502671,19.653255023813472,19.653255023813472,19.653255023813472,19.653255023813472,19.653255023813472,12225.10325502671,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.10325502671
00bbac68_3354,00bbac68,3354,gr_residual,0.412081740114814,12205.440000002898,12225.11445662733,19.674456624432423,19.673352845131376,19.673839544135852,19.673839544135852,19.673839544135852,12225.11445662733,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.113839547033
00bbac68_3355,00bbac68,3355,gr_residual,0.412081740114814,12205.4300000029,12225.103352848031,19.673352845131376,19.674456624432423,19.673969925427947,19.673969925427947,19.673969925427947,12225.103352848031,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.103969928328
00bbac68_3356,00bbac68,3356,gr_residual,0.412081740114814,12205.4200000029,12225.10057918514,19.680579182240763,19.678670237815822,19.679511965279218,19.679511965279218,19.679511965279218,12225.10057918514,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.09951196818
00bbac68_3357,00bbac68,3357,gr_residual,0.412081740114814,12205.410000002905,12225.08867024072,19.678670237815822,19.680579182240763,19.679737454777367,19.679737454777367,19.679737454777367,12225.08867024072,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.089737457682
00bbac68_3358,00bbac68,3358,gr_residual,0.412081740114814,12205.400000002905,12225.09439332202,19.69439331911599,19.69439331911599,19.69439331911599,19.69439331911599,19.69439331911599,12225.09439332202,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.09439332202
00bbac68_3359,00bbac68,3359,gr_residual,0.412081740114814,12205.390000002906,12225.093478510811,19.703478507904947,19.703478507904947,19.703478507904947,19.703478507904947,19.703478507904947,12225.093478510811,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.093478510811
00bbac68_3360,00bbac68,3360,gr_residual,0.412081740114814,12205.380000002908,12225.090316721771,19.710316718863396,19.710316718863396,19.710316718863396,19.710316718863396,19.710316718863396,12225.090316721771,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.090316721771
00bbac68_3361,00bbac68,3361,gr_residual,0.412081740114814,12205.37000000291,12225.086291319229,19.716291316319257,19.71570977536794,19.715966199276053,19.715966199276053,19.715966199276053,12225.086291319229,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.085966202185
00bbac68_3362,00bbac68,3362,gr_residual,0.412081740114814,12205.360000002913,12225.07570977828,19.71570977536794,19.716291316319257,19.716034892411145,19.716034892411145,19.716034892411145,12225.07570977828,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.076034895324
00bbac68_3363,00bbac68,3363,gr_residual,0.412081740114814,12205.350000002913,12225.079694894826,19.729694891913823,19.729694891913823,19.729694891913823,19.729694891913823,19.729694891913823,12225.079694894826,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.079694894826
00bbac68_3364,00bbac68,3364,gr_residual,0.412081740114814,12205.340000002914,12225.082316140022,19.74231613710799,19.74231613710799,19.74231613710799,19.74231613710799,19.74231613710799,12225.082316140022,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.082316140022
00bbac68_3365,00bbac68,3365,gr_residual,0.412081740114814,12205.330000002916,12225.07666016279,19.7466601598735,19.7466601598735,19.7466601598735,19.7466601598735,19.7466601598735,12225.07666016279,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.07666016279
00bbac68_3366,00bbac68,3366,gr_residual,0.412081740114814,12205.320000002916,12225.101161669609,19.78116166669315,19.78116166669315,19.78116166669315,19.78116166669315,19.78116166669315,12225.101161669609,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.101161669609
00bbac68_3367,00bbac68,3367,gr_residual,0.412081740114814,12205.31000000292,12225.09558529309,19.785585290168456,19.785585290168456,19.785585290168456,19.785585290168456,19.785585290168456,12225.09558529309,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.09558529309
00bbac68_3368,00bbac68,3368,gr_residual,0.412081740114814,12205.30000000292,12225.099257065418,19.799257062497418,19.799257062497418,19.799257062497418,19.799257062497418,19.799257062497418,12225.099257065418,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.099257065418
00bbac68_3369,00bbac68,3369,gr_residual,0.412081740114814,12205.290000002922,12225.098916098415,19.80891609549326,19.80891609549326,19.80891609549326,19.80891609549326,19.80891609549326,12225.098916098415,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.098916098415
00bbac68_3370,00bbac68,3370,gr_residual,0.412081740114814,12205.280000002924,12225.09046128607,19.81046128314665,19.81046128314665,19.81046128314665,19.81046128314665,19.81046128314665,12225.09046128607,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.09046128607
00bbac68_3371,00bbac68,3371,gr_residual,0.412081740114814,12205.270000002924,12225.099267940275,19.829267937351688,19.829267937351688,19.829267937351688,19.829267937351688,19.829267937351688,12225.099267940275,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.099267940275
00bbac68_3372,00bbac68,3372,gr_residual,0.412081740114814,12205.260000002929,12225.107167752893,19.847167749963774,19.847167749963774,19.847167749963774,19.847167749963774,19.847167749963774,12225.107167752893,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.107167752893
00bbac68_3373,00bbac68,3373,gr_residual,0.412081740114814,12205.250000002929,12225.097886433376,19.847886430447033,19.847886430447033,19.847886430447033,19.847886430447033,19.847886430447033,12225.097886433376,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.097886433376
00bbac68_3374,00bbac68,3374,gr_residual,0.412081740114814,12205.24000000293,12225.117252077927,19.87725207499716,19.87457697580976,19.875756530554217,19.875756530554217,19.875756530554217,12225.117252077927,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.115756533485
00bbac68_3375,00bbac68,3375,gr_residual,0.412081740114814,12205.230000002932,12225.104576978742,19.87457697580976,19.87725207499716,19.876072520252702,19.876072520252702,19.876072520252702,12225.104576978742,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.106072523184
00bbac68_3376,00bbac68,3376,gr_residual,0.412081740114814,12205.220000002932,12225.111997803317,19.89199780038507,19.89199780038507,19.89199780038507,19.89199780038507,19.89199780038507,12225.111997803317,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.111997803317
00bbac68_3377,00bbac68,3377,gr_residual,0.412081740114814,12205.210000002937,12225.128434651482,19.91843464854537,19.911339983294965,19.914468295731332,19.914468295731332,19.914468295731332,12225.128434651482,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.124468298669
00bbac68_3378,00bbac68,3378,gr_residual,0.412081740114814,12205.200000002937,12225.111339986232,19.911339983294965,19.91843464854537,19.915306336109005,19.915306336109005,19.915306336109005,12225.111339986232,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.115306339045
00bbac68_3379,00bbac68,3379,gr_residual,0.412081740114814,12205.190000002938,12225.119941902054,19.929941899115875,19.929941899115875,19.929941899115875,19.929941899115875,19.929941899115875,12225.119941902054,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.119941902054
00bbac68_3380,00bbac68,3380,gr_residual,0.412081740114814,12205.18000000294,12225.121365510258,19.94136550731855,19.940293619907607,19.940766256543682,19.940766256543682,19.940766256543682,12225.121365510258,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.120766259484
00bbac68_3381,00bbac68,3381,gr_residual,0.412081740114814,12205.17000000294,12225.110293622847,19.940293619907607,19.94136550731855,19.940892870682475,19.940892870682475,19.940892870682475,12225.110293622847,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.110892873621
00bbac68_3382,00bbac68,3382,gr_residual,0.412081740114814,12205.160000002945,12225.114833218786,19.954833215841063,19.954833215841063,19.954833215841063,19.954833215841063,19.954833215841063,12225.114833218786,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.114833218786
00bbac68_3383,00bbac68,3383,gr_residual,0.412081740114814,12205.150000002945,12225.122778103809,19.97277810086416,19.97277810086416,19.97277810086416,19.97277810086416,19.97277810086416,12225.122778103809,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.122778103809
00bbac68_3384,00bbac68,3384,gr_residual,0.412081740114814,12205.140000002946,12225.13422805311,19.994228050163656,19.994228050163656,19.994228050163656,19.994228050163656,19.994228050163656,12225.13422805311,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.13422805311
00bbac68_3385,00bbac68,3385,gr_residual,0.412081740114814,12205.130000002948,12225.128503729644,19.99850372669607,19.99850372669607,19.99850372669607,19.99850372669607,19.99850372669607,12225.128503729644,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.128503729644
00bbac68_3386,00bbac68,3386,gr_residual,0.412081740114814,12205.12000000295,12225.14302780736,20.023027804410958,20.014887797839037,20.018477041713453,20.018477041713453,20.018477041713453,12225.14302780736,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.138477044662
00bbac68_3387,00bbac68,3387,gr_residual,0.412081740114814,12205.110000002953,12225.139811059682,20.02981105672916,20.023027804410958,20.026018802835416,20.026018802835416,20.026018802835416,12225.139811059682,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.136018805788
00bbac68_3388,00bbac68,3388,gr_residual,0.412081740114814,12205.100000002953,12225.114887800792,20.014887797839037,20.02981105672916,20.023230814430285,20.023230814430285,20.023230814430285,12225.114887800792,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.123230817382
00bbac68_3389,00bbac68,3389,gr_residual,0.412081740114814,12205.090000002954,12225.137110787562,20.047110784607867,20.039466376978453,20.042837092101955,20.042837092101955,20.042837092101955,12225.137110787562,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.132837095056
00bbac68_3390,00bbac68,3390,gr_residual,0.412081740114814,12205.080000002956,12225.119466379934,20.039466376978453,20.043347169490517,20.041635977905017,20.041635977905017,20.041635977905017,12225.119466379934,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.12163598086
00bbac68_3391,00bbac68,3391,gr_residual,0.412081740114814,12205.070000002956,12225.113347172446,20.043347169490517,20.047110784607867,20.045451261069864,20.045451261069864,20.045451261069864,12225.113347172446,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.115451264026
00bbac68_3392,00bbac68,3392,gr_residual,0.412081740114814,12205.06000000296,12225.112344332549,20.052344329587868,20.052344329587868,20.052344329587868,20.052344329587868,20.052344329587868,12225.112344332549,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.112344332549
00bbac68_3393,00bbac68,3393,gr_residual,0.412081740114814,12205.05000000296,12225.112003364957,20.062003361996176,20.062003361996176,20.062003361996176,20.062003361996176,20.062003361996176,12225.112003364957,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.112003364957
00bbac68_3394,00bbac68,3394,gr_residual,0.412081740114814,12205.040000002962,12225.11232460588,20.072324602917433,20.072324602917433,20.072324602917433,20.072324602917433,20.072324602917433,12225.11232460588,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.11232460588
00bbac68_3395,00bbac68,3395,gr_residual,0.412081740114814,12205.030000002964,12225.111321765611,20.08132176264735,20.08132176264735,20.08132176264735,20.08132176264735,20.08132176264735,12225.111321765611,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.111321765611
00bbac68_3396,00bbac68,3396,gr_residual,0.412081740114814,12205.020000002964,12225.110980798185,20.090980795221185,20.088454452006772,20.089568414486642,20.089568414486642,20.089568414486642,12225.110980798185,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.10956841745
00bbac68_3397,00bbac68,3397,gr_residual,0.412081740114814,12205.010000002969,12225.098454454976,20.088454452006772,20.090980795221185,20.089866832741315,20.089866832741315,20.089866832741315,12225.098454454976,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.09986683571
00bbac68_3398,00bbac68,3398,gr_residual,0.412081740114814,12205.000000002969,12225.105939149696,20.105939146727906,20.105939146727906,20.105939146727906,20.105939146727906,20.105939146727906,12225.105939149696,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.105939149696
00bbac68_3399,00bbac68,3399,gr_residual,0.412081740114814,12204.99000000297,12225.112158786049,20.122158783078703,20.122158783078703,20.122158783078703,20.122158783078703,20.122158783078703,12225.112158786049,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.112158786049
00bbac68_3400,00bbac68,3400,gr_residual,0.412081740114814,12204.980000002972,12225.116230957918,20.13623095494586,20.13623095494586,20.13623095494586,20.13623095494586,20.13623095494586,12225.116230957918,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.116230957918
00bbac68_3401,00bbac68,3401,gr_residual,0.412081740114814,12204.970000002972,12225.118683324688,20.148683321716817,20.143305192579646,20.145676617822467,20.145676617822467,20.145676617822467,12225.118683324688,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.115676620793
00bbac68_3402,00bbac68,3402,gr_residual,0.412081740114814,12204.960000002977,12225.103305195556,20.143305192579646,20.148683321716817,20.146311896473996,20.146311896473996,20.146311896473996,12225.103305195556,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.106311899452
00bbac68_3403,00bbac68,3403,gr_residual,0.412081740114814,12204.950000002977,12225.11567051481,20.165670511833014,20.157936031366262,20.16134646308911,20.16134646308911,20.16134646308911,12225.11567051481,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.111346466067
00bbac68_3404,00bbac68,3404,gr_residual,0.412081740114814,12204.940000002978,12225.097936034344,20.157936031366262,20.165670511833014,20.162260080110165,20.162260080110165,20.162260080110165,12225.097936034344,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.102260083087
00bbac68_3405,00bbac68,3405,gr_residual,0.412081740114814,12204.93000000298,12225.10152109165,20.171521088670488,20.168014903756557,20.16956091635663,20.16956091635663,20.16956091635663,12225.10152109165,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.099560919336
00bbac68_3406,00bbac68,3406,gr_residual,0.412081740114814,12204.92000000298,12225.088014906736,20.168014903756557,20.171521088670488,20.169975076070415,20.169975076070415,20.169975076070415,12225.088014906736,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.08997507905
00bbac68_3407,00bbac68,3407,gr_residual,0.412081740114814,12204.910000002985,12225.089074859525,20.179074856539955,20.173852431817068,20.176155200958664,20.176155200958664,20.176155200958664,12225.089074859525,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.086155203944
00bbac68_3408,00bbac68,3408,gr_residual,0.412081740114814,12204.900000002985,12225.073852434802,20.173852431817068,20.179074856539955,20.17677208739836,20.17677208739836,20.17677208739836,12225.073852434802,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.076772090382
00bbac68_3409,00bbac68,3409,gr_residual,0.412081740114814,12204.890000002986,12225.085228288252,20.19522828526533,20.19291080374751,20.19393267102346,20.19393267102346,20.19393267102346,12225.085228288252,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.08393267401
00bbac68_3410,00bbac68,3410,gr_residual,0.412081740114814,12204.880000002988,12225.076313783507,20.19631378051963,20.19522828526533,20.1957069221261,20.1957069221261,20.1957069221261,12225.076313783507,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.075706925114
00bbac68_3411,00bbac68,3411,gr_residual,0.412081740114814,12204.87000000299,12225.062910806737,20.19291080374751,20.19631378051963,20.19481327638291,20.19481327638291,20.19481327638291,12225.062910806737,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.064813279372
00bbac68_3412,00bbac68,3412,gr_residual,0.412081740114814,12204.860000002993,12225.08349945588,20.223499452888063,20.212229188104175,20.217198683949317,20.217198683949317,20.217198683949317,12225.08349945588,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.077198686942
00bbac68_3413,00bbac68,3413,gr_residual,0.412081740114814,12204.850000002993,12225.062229191097,20.212229188104175,20.223499452888063,20.21852995704292,20.21852995704292,20.21852995704292,12225.062229191097,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.068529960035
00bbac68_3414,00bbac68,3414,gr_residual,0.412081740114814,12204.840000002994,12225.07116973325,20.231169730255715,20.231169730255715,20.231169730255715,20.231169730255715,20.231169730255715,12225.07116973325,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.07116973325
00bbac68_3415,00bbac68,3415,gr_residual,0.412081740114814,12204.830000002996,12225.078653788883,20.248653785887655,20.248653785887655,20.248653785887655,20.248653785887655,20.248653785887655,12225.078653788883,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.078653788883
00bbac68_3416,00bbac68,3416,gr_residual,0.412081740114814,12204.820000002996,12225.080486305123,20.2604863021279,20.25841248092547,20.259326908939954,20.259326908939954,20.259326908939954,12225.080486305123,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.079326911935
00bbac68_3417,00bbac68,3417,gr_residual,0.412081740114814,12204.810000003,12225.068412483926,20.25841248092547,20.2604863021279,20.25957187411342,20.25957187411342,20.25957187411342,12225.068412483926,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.069571877115
00bbac68_3418,00bbac68,3418,gr_residual,0.412081740114814,12204.800000003,12225.069009960633,20.26900995763208,20.26900995763208,20.26900995763208,20.26900995763208,20.26900995763208,12225.069009960633,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.069009960633
00bbac68_3419,00bbac68,3419,gr_residual,0.412081740114814,12204.790000003002,12225.075653067031,20.285653064029248,20.285653064029248,20.285653064029248,20.285653064029248,20.285653064029248,12225.075653067031,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.075653067031
00bbac68_3420,00bbac68,3420,gr_residual,0.412081740114814,12204.780000003004,12225.083742508916,20.30374250591194,20.303601835816153,20.303663862704603,20.303663862704603,20.303663862704603,12225.083742508916,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.08366386571
00bbac68_3421,00bbac68,3421,gr_residual,0.412081740114814,12204.770000003004,12225.07360183882,20.303601835816153,20.30374250591194,20.30368047902349,20.30368047902349,20.30368047902349,12225.07360183882,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.073680482026
00bbac68_3422,00bbac68,3422,gr_residual,0.412081740114814,12204.760000003009,12225.06641436576,20.30641436275073,20.30641436275073,20.30641436275073,20.30641436275073,20.30641436275073,12225.06641436576,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.06641436576
00bbac68_3423,00bbac68,3423,gr_residual,0.412081740114814,12204.750000003009,12225.073656337816,20.32365633480731,20.32365633480731,20.32365633480731,20.32365633480731,20.32365633480731,12225.073656337816,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.073656337816
00bbac68_3424,00bbac68,3424,gr_residual,0.412081740114814,12204.74000000301,12225.073353396318,20.333353393307334,20.327159108330306,20.329890408264,20.329890408264,20.329890408264,12225.073353396318,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.069890411274
00bbac68_3425,00bbac68,3425,gr_residual,0.412081740114814,12204.730000003012,12225.057159111342,20.327159108330306,20.333353393307334,20.33062209337364,20.33062209337364,20.33062209337364,12225.057159111342,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.060622096385
00bbac68_3426,00bbac68,3426,gr_residual,0.412081740114814,12204.720000003012,12225.078183315742,20.358183312730034,20.358183312730034,20.358183312730034,20.358183312730034,20.358183312730034,12225.078183315742,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.078183315742
00bbac68_3427,00bbac68,3427,gr_residual,0.412081740114814,12204.710000003017,12225.0805542015,20.37055419848366,20.363689215362683,20.36671625206065,20.36671625206065,20.36671625206065,12225.0805542015,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.076716255078
00bbac68_3428,00bbac68,3428,gr_residual,0.412081740114814,12204.700000003017,12225.06368921838,20.363689215362683,20.37055419848366,20.36752716178569,20.36752716178569,20.36752716178569,12225.06368921838,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.067527164802
00bbac68_3429,00bbac68,3429,gr_residual,0.412081740114814,12204.690000003018,12225.069367856908,20.379367853889562,20.379367853889562,20.379367853889562,20.379367853889562,20.379367853889562,12225.069367856908,0.0,5,0.2890887094345497,-270.4330783795037,244.54077769165679,12225.069367856908
