well,oracle_alpha,learned_alpha,alpha_error,known_rows,target_rows,known_ratio,target_ratio,gr_missing_rate,baseline_slope_median,baseline_slope_std,baseline_confidence,gr_std,gr_volatility,gr_quality_score,typewell_rows,typewell_has_geology,typewell_quality_score,risk_score,route_suggestion,geometry_residual_mean,geometry_residual_std,geometry_residual_abs_mean,geometry_residual_abs_median,geometry_residual_abs_p95,geometry_residual_abs_max,geometry_rows
8a89da23,0.0,0.7048931296324931,0.7048931296324931,1640,3935,0.2941704035874439,0.705829596412556,0.149428208386277,0.2399999999997817,0.4097290007570531,0.1367758504545419,14.30437632545182,5.531316081017469,0.1701387473243595,1633,1.0,0.5429147982062781,1.0,typewell_alignment,-17.62290235155308,10.048566883917735,17.62290235155308,17.466691683168428,33.43458478294925,34.83181695055881,3935
8a9c8932,0.0,0.7076309484518595,0.7076309484518595,1681,4663,0.2649747793190416,0.7350252206809584,0.0452498391593394,0.1549999999997453,0.3334309112599149,0.132118320900953,13.748882713043889,4.091861343283232,0.1601762803981096,1224,1.0,0.4429382093316519,0.9791941388888818,typewell_alignment,-0.25422104084975916,0.5136404053063643,0.5204159943028618,0.5702356120107948,0.8756391809498241,1.163203876308566,4663
8ac2f237,1.0,0.7101367477546334,-0.2898632522453666,1456,5319,0.2149077490774907,0.7850922509225092,0.0423011844331641,0.1299999999991996,0.4198789717770925,0.094355222701197,16.573339643963596,3.6606131553932153,0.1693169710821868,1459,1.0,0.465350553505535,1.0,typewell_alignment,-25.21270627809315,15.795215362149865,25.29106635008596,25.078863665865992,50.06134440376229,52.7242331092428,5319
8b12bab6,1.0,0.771805184829832,-0.22819481517016804,1746,5234,0.2501432664756447,0.7498567335243553,0.5827283148643485,0.4200000000018917,0.4643674906027381,0.0807148718497886,22.25468228406795,11.60053647085114,0.15485056290109,2149,1.0,0.5578796561604584,1.0,typewell_alignment,1.448286763958333,0.4904822895607663,1.448286763958333,1.5341028512013524,2.144077534550249,2.6385086812838274,5234
8b5be31b,1.0,0.8339695848994408,-0.16603041510055916,1767,5672,0.2375319263341847,0.7624680736658153,0.599083215796897,0.5,0.4537350706874652,0.0750528877374133,17.340606985052222,8.990298000290444,0.1155381046946869,1925,1.0,0.5087713402339025,1.0,gr_residual,55.90086291358439,30.15673271644802,55.90086291358439,56.04142603500202,102.99150640252638,107.83079907154828,5672
8b95d6d1,0.5,0.7317774734236444,0.2317774734236444,1052,1731,0.3780093424362199,0.6219906575637801,0.537261698440208,0.5100000000002183,0.3616341626933939,0.1632168060441159,18.51788725643321,8.159398126646009,0.1290691687269716,1245,1.0,0.6973589651455264,1.0,typewell_alignment,27.985199479234318,15.708097832814433,27.985199479234318,28.07092467331888,52.373421291024925,55.11904205590378,1731
8b9d8326,0.0,0.7075934197182078,0.7075934197182078,1669,6163,0.2131001021450459,0.7868998978549541,0.6563361999026448,0.2700000000004365,0.4092570592679421,0.064551237960559,19.42261739530381,6.793857579863274,0.08841387390124,1628,1.0,0.4578651685393258,1.0,baseline_fallback,5.961639879953678,1.5513803528978864,5.961639879953678,5.955818090804943,8.430741516943062,8.7727626436411,6163
8bb9c1e6,1.0,0.6778274620283844,-0.3221725379716156,1836,4546,0.2876841115637731,0.7123158884362268,0.1212054553453585,0.2200000000011641,0.4290538204108221,0.1327437124205491,14.280982490956752,4.180100338125918,0.1519067968735893,1938,1.0,0.5536665622062049,0.9975576514157904,typewell_alignment,-0.4156882114466176,0.9517728561018511,0.8708887803778171,0.9153530454966846,1.7153925665552028,1.8878846242805143,4546
8bda1a11,1.0,0.8812853245043715,-0.11871467549562853,1457,5981,0.1958859908577574,0.8041140091422425,0.5472329041966226,0.2199999999993451,0.3813188425688241,0.0640512805419739,20.099615917539,14.829530761833082,0.1911642510391619,1439,1.0,0.4434659854799677,1.0,typewell_alignment,-112.99507043284669,65.40889238395796,112.99703331596287,113.20604000414288,214.96332930467025,226.8368336868632,5981
8bfa881d,1.0,0.8705969150492325,-0.12940308495076747,1754,4089,0.300188259455759,0.699811740544241,0.4590364392271949,0.3899999999994179,0.4204832753899196,0.1163345546046073,18.91668120320997,10.05981821686766,0.172797621802055,1894,1.0,0.5741485538250899,1.0,typewell_alignment,60.08040877707873,34.43967172093382,60.08040877707873,60.24275637770798,113.65931212052323,119.61879764001908,4089
8c167025,0.75,0.7472983573590699,-0.002701642640930091,1745,5368,0.2453254604245747,0.7546745395754253,0.1328241430700447,0.2299999999995634,0.4122104757298718,0.1074505708874554,17.014312221956775,5.356983558957532,0.1851239410481559,1656,1.0,0.4828131590046394,1.0,typewell_alignment,-24.234867121154334,14.170664188042286,24.234867121154334,24.115133750953312,46.73014536220529,49.46018056857347,5368
8c8348e8,0.0,0.7243397839591238,0.7243397839591238,1693,3888,0.3033506540046586,0.6966493459953413,0.3073559670781893,0.2199999999993451,0.3879920360383372,0.1327545365200553,16.231236891454913,7.900968847724464,0.1797166121573405,1668,1.0,0.5488711700412112,1.0,typewell_alignment,2.483676826788498,0.9286923828103074,2.483676826788498,2.64448155400789,3.849642817740995,4.209309172154352,3888
8cc21f01,0.75,0.7876558183985595,0.03765581839855947,1762,4044,0.3034791594901825,0.6965208405098174,0.3464391691394659,0.3899999999994179,0.4640736022722302,0.1230246198936998,19.525968440896552,7.662556017618813,0.1799177305327375,1927,1.0,0.5818980365139511,1.0,typewell_alignment,21.241083583497122,12.717747310095053,21.252139226730574,21.135917538647185,41.26781636733347,43.3474230485634,4044
8cc800b3,0.75,0.752346325946831,0.0023463259468310405,1515,6576,0.1872450871338524,0.8127549128661475,0.0393856447688564,0.2300000000004729,0.4211491558228846,0.0794590473088363,14.152544002147687,4.188558708598622,0.1654413982860619,1474,1.0,0.432177728340131,1.0,typewell_alignment,34.42881074290975,21.60739797275555,34.519937976768645,34.44481463143218,67.73053174652674,71.56218362180186,6576
8d5d46d7,1.0,0.7226909212047617,-0.27730907879523825,1527,5755,0.2096951386981598,0.7903048613018402,0.2823631624674196,0.1900000000014188,0.4503216108575521,0.0785598680112691,11.696291459097894,4.6015443525005,0.1185053148226769,1605,1.0,0.4704064817357868,1.0,gr_residual,29.073700792022436,14.792914587082118,29.073700792022436,29.061807995915338,52.26344164516649,54.712645065633005,5755
8d92cb49,1.0,0.8661888466525757,-0.13381115334742433,1250,3589,0.2583178342632775,0.7416821657367224,0.224575090554472,0.2200000000011641,0.3735762125251337,0.1125449755091459,17.194351406743852,6.190552870852973,0.1793369803769093,1248,1.0,0.5079045257284562,1.0,typewell_alignment,54.15336285532911,30.140867205251187,54.15336285532911,53.8705814816213,101.08686246353207,106.6440816850801,3589
8f201368,1.0,1.0,0.0,1802,6349,0.2210771684455895,0.7789228315544106,0.4947235785163018,0.3500000000003638,0.4381784804026842,0.0742664972545573,15.28652551801786,7.765019815181301,0.1267441341909419,1901,1.0,0.4832229174334437,1.0,typewell_alignment,126.53844226619654,70.45254264887288,126.53844226619654,126.47186990853564,236.11814162616585,248.4429616294724,6349
90386ee4,1.0,0.7925459076064475,-0.2074540923935525,1464,3840,0.2760180995475113,0.7239819004524887,0.5026041666666666,0.1000000000003638,0.3627856904734318,0.1047270611676309,17.94825520183641,8.869676494951161,0.1440309735882959,1422,1.0,0.5180995475113122,1.0,typewell_alignment,2.339500255858257,1.6559909975101437,2.412243187065399,2.6239506612111345,4.848251106815613,5.27094727549211,3840
91abc4c7,1.0,0.8570093966984865,-0.14299060330151347,1939,5848,0.2490047515089251,0.7509952484910749,0.6109781121751026,0.3399999999983265,0.4912414806004384,0.0772096471115234,16.791384587104368,7.901944528126029,0.1023069383768168,1019,1.0,0.3808591241813278,1.0,gr_residual,-142.921814872929,83.91671655326651,142.94820428149583,142.59637755071077,274.1303564574767,288.83891980256897,5848
91b301ce,1.0,0.7875510171024924,-0.21244898289750758,1942,6570,0.2281484962406015,0.7718515037593985,0.1465753424657534,0.3099999999994907,0.3802219087348367,0.0992315749577563,14.679112475075234,5.154423082881388,0.1662752134418168,1519,1.0,0.428453947368421,1.0,typewell_alignment,-96.23782688649499,57.82894066460287,96.31418617430165,96.69209236888202,185.79804216912166,195.6730481961051,6570
91db7070,0.5,0.8257194949089921,0.3257194949089921,1573,4073,0.2786043216436415,0.7213956783563585,0.3336606923643506,0.2199999999993451,0.4359781432332175,0.1120391823367479,18.466178757021105,7.568708108761825,0.1777711842154584,3039,1.0,0.7882571732199788,1.0,typewell_alignment,-58.30227023677499,32.986041569666234,58.30227023677499,58.51310541088985,109.5728319510589,115.22454998388297,4073
925a7cd1,1.0,0.8210151773497932,-0.17898482265020677,1984,4517,0.3051838178741732,0.6948161821258267,0.1746734558335178,0.109999999998763,0.4955398564153642,0.1340214041640491,24.096069723255237,5.862485218553351,0.2210638305174197,2162,1.0,0.582564220889094,1.0,typewell_alignment,-110.16644136564317,64.42572340955945,110.1779261943262,110.2418255863665,210.57384164801732,222.16414709226297,4517
9283ae69,1.0,0.7328267127370713,-0.26717328726292866,1747,3371,0.3413442751074638,0.6586557248925361,0.3814891723524177,0.4299999999993815,0.3979432363293742,0.1500030995498153,13.671104427315038,6.29028158460935,0.1306604335943812,1889,1.0,0.6190894880812817,1.0,typewell_alignment,16.072271947309225,8.564456553371157,16.072271947309225,16.166549534716136,29.361324750758417,30.830722847859857,3371
9298ad5b,0.75,0.7784325928534763,0.028432592853476324,1843,3964,0.3173755811951093,0.6826244188048907,0.5025227043390514,0.2600000000002183,0.4003158378779379,0.1242985160285627,24.657741134207765,9.154666278442054,0.1677514373110154,1840,1.0,0.5668589633201309,1.0,typewell_alignment,-19.485785502691,11.43591221493659,19.488255123208276,19.337358918381504,37.4092372528206,39.27055675564135,3964
9314ff13,0.0,0.6013738744804762,0.6013738744804762,1746,2748,0.3885180240320427,0.6114819759679573,0.0414847161572052,0.1700000000000727,0.3779294087194871,0.2257706666951279,15.597475680908472,4.981713686733049,0.1889410918537309,1658,1.0,0.6189363595905653,0.8846005123441733,typewell_alignment,0.4446937183963424,0.3173093091254916,0.5060823172491627,0.5041697765140469,0.8606830044614281,1.126044701244263,2748
93209a3d,0.75,0.8054718619627323,0.05547186196273235,1603,4697,0.2544444444444444,0.7455555555555555,0.5648286140089419,0.2599999999983993,0.3635920671313847,0.0897991595020226,21.559142153941465,9.745869037454325,0.1434594778087577,1544,1.0,0.4950793650793651,1.0,typewell_alignment,-45.415163024139844,27.930530658415066,45.482581645857174,45.40842090835778,89.19690827142973,93.90833418739028,4697
939d9c34,1.0,0.8531965836266348,-0.14680341637336525,1526,5101,0.2302701071374679,0.769729892862532,0.4348167026073319,0.6500000000014552,0.3838920303061058,0.0845867259370727,21.34115525391183,9.473816676665791,0.1824742620678245,2400,1.0,0.612154821186057,1.0,typewell_alignment,-121.09615250603312,72.6908079953502,121.18467558516693,121.21062185284462,233.48878599183567,245.83547871168224,5101
93f5d2e6,0.0,0.7520923506833559,0.7520923506833559,1480,3691,0.2862115644942951,0.7137884355057049,0.3351395285830398,0.1199999999989813,0.3883652960977194,0.1202075571363608,14.170113355995484,6.267608650978165,0.1422238813837954,1286,1.0,0.4986946432024753,1.0,typewell_alignment,1.5395063672710874,1.1947941988265147,1.654321443494197,1.6902855808378223,3.327579773495466,3.5426858606271585,3691
940a48d9,1.0,0.8259741464373055,-0.1740258535626945,1664,3963,0.2957170783721343,0.7042829216278657,0.1680545041635125,0.5200000000004366,0.4659137073644716,0.1311817441451156,17.098756930018894,6.247743496314873,0.1928633525450932,1887,1.0,0.5853474320241692,1.0,typewell_alignment,58.775420141154484,35.22342524949662,58.82457550081161,58.66703660046076,113.6914620322798,119.8512567779896,3963
940e709a,1.0,0.7687848978191303,-0.2312151021808697,1641,3348,0.3289236319903788,0.6710763680096211,0.3835125448028674,0.4599999999991269,0.4025365439401923,0.141228157466506,15.718286188698729,8.045620291314398,0.159763768655816,1622,1.0,0.5751152535578272,1.0,typewell_alignment,47.65476943683974,27.606282763416463,47.65476943683974,47.68320533984193,90.49507008173002,95.30129299414212,3348
9426ec1e,1.0,0.7914200426663309,-0.20857995733366907,1391,2532,0.3545755799133316,0.6454244200866683,0.1520537124802527,0.1500000000005457,0.3613380860238314,0.1864347163258194,16.295460971828124,7.009114962780941,0.2052275329453128,2489,1.0,0.8844634208513893,0.9515787117942436,typewell_alignment,-47.99907893023963,27.43667360467882,47.99907893023963,48.18498762933728,90.66601691537693,95.562229828522,2532
94467f50,1.0,0.7275755552283789,-0.2724244447716211,2081,3035,0.4067630961688819,0.593236903831118,0.2204283360790774,0.5299999999988358,0.4781467930215322,0.206372255094257,21.05079373869833,7.220424896574821,0.2151430374026102,2362,1.0,0.7116888193901485,0.9487348289255124,typewell_alignment,28.636973260759014,16.864947306475088,28.643531046403535,28.75012141024253,54.4113793033082,57.02835859386232,3035
944f36b9,1.0,0.7709602644943959,-0.22903973550560408,1405,4630,0.2328086164043082,0.7671913835956918,0.1583153347732181,0.1700000000000727,0.3694253115656802,0.1020263295673736,12.27914491037704,6.215237908483884,0.1692202085984027,1227,1.0,0.4533140016570008,1.0,typewell_alignment,-43.23203946834726,24.215794375817982,43.23203946834726,43.153770319397736,81.04259026712477,84.78438987123293,4630
94d813a4,1.0,0.841081802900537,-0.15891819709946298,1744,4847,0.2646032468517675,0.7353967531482324,0.286362698576439,0.3299999999999272,0.4494041508886276,0.1063513178579166,16.857982233532024,4.827576216874213,0.1440933002051843,1927,1.0,0.5423683811257776,1.0,typewell_alignment,-117.5607853306193,69.58704483853134,117.59641483656091,117.46824747491488,226.00811851818122,238.03931853494123,4847
95b559e7,1.0,0.6062048121494521,-0.3937951878505479,1751,2887,0.377533419577404,0.622466580422596,0.3023900242466228,0.2799999999997453,0.4565272855470731,0.1767252744174843,17.571165745678503,4.309342642342696,0.1367361865110121,2029,1.0,0.6874730487278999,0.9988722316441714,typewell_alignment,0.45184299527163996,1.13921724972144,1.066950017283293,0.9947963643216386,2.0705851562469153,2.3620830118228016,2887
95c8427f,0.0,0.743702878692835,0.743702878692835,1716,6335,0.2131412246925847,0.7868587753074152,0.1998421468034727,0.4200000000000727,0.4087890785057421,0.0865317100212098,24.30542434769068,4.610212193997264,0.1953290508828284,1926,1.0,0.4892249410011179,1.0,typewell_alignment,0.7466515284427307,1.153363210147497,1.124953313501258,0.9200611062130868,2.8555346927084746,3.2214165505155288,6335
96936c22,1.0,0.8048451619050963,-0.19515483809490375,1651,3346,0.330398238943366,0.6696017610566339,0.2023311416616856,0.2650000000012369,0.4550613637870747,0.1524016016846884,25.467331500875247,5.718909435304505,0.2182015269741571,1985,1.0,0.6472383430058035,0.9981811837307328,typewell_alignment,49.40786112487511,28.42927754396007,49.40786112487511,49.30576508284935,93.71364541143957,98.56612792753413,3346
96ae5806,1.0,0.6018817795219564,-0.39811822047804357,1688,9839,0.1464387958705647,0.8535612041294353,0.552393535928448,0.4599999999991269,0.4245791826305702,0.0435838318541651,15.204659698419722,7.092474155370513,0.1060283953454657,1906,1.0,0.4153509152424742,1.0,gr_residual,-89.77769406137081,52.475651822467796,89.78263853201699,89.46748648564655,172.11302141034488,180.7358632379948,9839
96b7eea1,1.0,0.8804678650732665,-0.11953213492673354,1746,4332,0.2872655478775913,0.7127344521224087,0.3855032317636195,0.31999999999789,0.427239858433965,0.113981932099161,27.08415859191055,9.648669482818557,0.2226010738315262,2009,1.0,0.580536360644949,1.0,typewell_alignment,-126.8396115572319,74.24840884331726,126.85341371000685,126.7327784221304,242.54545684655818,255.65015223045592,4332
9719aa04,0.75,0.7055985504014399,-0.04440144959856007,1794,4871,0.2691672918229557,0.7308327081770443,0.0431122972695545,0.3899999999994179,0.4458951301825796,0.1246158909652962,17.72846392884454,2.498774796889038,0.1538468695120403,1955,1.0,0.5433233308327081,0.9861621833520924,typewell_alignment,-24.9316244570849,14.8662293490042,24.94495855301005,24.790414759211863,48.34283086180744,50.91344856942592,4871
974802e7,1.0,0.766508413652929,-0.233491586347071,1694,5843,0.2247578612179912,0.7752421387820088,0.5676878315933596,0.2800000000006548,0.388771934661572,0.0747522516044264,15.245235449003008,7.8611679000524655,0.1091614507892838,7953,1.0,1.0,1.0,gr_residual,-141.1069744305635,83.97874068830008,141.17956195609995,141.18573840698372,271.2768225344324,286.06300705386053,5843
97cd5bf9,0.0,0.7123989997758082,0.7123989997758082,1650,3449,0.3235928613453618,0.6764071386546382,0.6332270223253117,0.3299999999999272,0.437880515757404,0.1136853082200708,18.797114366131,7.249916576446047,0.0962706798612085,1776,1.0,0.5983035889390076,1.0,geometry_residual,-0.4076150145241792,0.16556952438280856,0.4099827396920118,0.4176524166095858,0.6462734604614243,0.8284136980355861,3449
98177ced,1.0,0.8484511329039639,-0.1515488670960361,2017,4772,0.2970982471645308,0.7029017528354692,0.0446353730092204,0.5699999999987995,0.4381489636825167,0.1436710790778985,26.926653937606734,3.3443793610563386,0.2246818641608966,2573,1.0,0.6289954337899544,0.9674877641744064,typewell_alignment,69.70585557518872,41.60059792255879,69.74781208753211,69.51632676944283,134.8327955506036,141.9625419287762,4772
9896fc0b,1.0,0.7486879106235036,-0.2513120893764964,1514,3595,0.2963397925229986,0.7036602074770014,0.3972183588317107,0.2999999999992724,0.4414137118544339,0.1170719087677788,16.085589292822668,5.451146212324533,0.1263176291590576,1550,1.0,0.5533861812487766,1.0,typewell_alignment,-33.360514177152794,18.401828898059478,33.360514177152794,33.26299012070653,61.90782339446662,65.03343551535401,3595
98bc6f66,0.75,0.8431871678220045,0.09318716782200454,1657,6063,0.2146373056994818,0.7853626943005181,0.4273461982516905,0.3100000000013097,0.4680718724348344,0.0731915189387078,17.953160397843696,11.896854394376613,0.2005114876758569,1816,1.0,0.4852331606217617,1.0,typewell_alignment,-27.57037319606416,18.075789207570853,27.77710880155648,27.54006439739055,55.549675318931406,59.18303779795889,6063
992c99e8,0.75,0.8493465045781572,0.09934650457815719,1836,4904,0.2724035608308605,0.7275964391691395,0.3786704730831974,0.3699999999989813,0.451913740038826,0.1045183874892214,19.565784255243344,7.158788285896273,0.1649393274986356,1977,1.0,0.5433234421364985,1.0,typewell_alignment,48.2001688025125,26.879768875637392,48.2001688025125,47.784980959288724,90.2293733997241,95.36523436464992,4904
992ce078,1.0,0.7653724390640927,-0.2346275609359073,1782,2879,0.3823213902596009,0.617678609740399,0.0385550538381382,0.3699999999989813,0.4739050880598893,0.2059266944717431,15.16289871244672,5.935413610969526,0.2052457954944776,2061,1.0,0.69217978974469,0.9037120689877914,typewell_alignment,42.032450859546735,24.21793710576356,42.03384329414599,42.23751559899215,79.5253026345859,83.75539342825802,2879
99529c45,0.75,0.8798179498979553,0.12981794989795525,1751,5840,0.2306678961928599,0.76933210380714,0.5669520547945206,0.4600000000009459,0.4072635009225281,0.0763305874056015,14.181153321310358,8.059520958036254,0.1081851754695951,830,1.0,0.3593400079040969,1.0,gr_residual,86.8325380845445,48.60266173823111,86.8325380845445,86.57346517306013,162.48358661629314,170.8662213338756,5840
995ff498,1.0,0.7315407827778235,-0.26845921722217647,1601,4526,0.2613024318589848,0.7386975681410152,0.5627485638532921,0.305000000000291,0.3905537634544536,0.0914032751197538,14.390606881793111,8.985792811911733,0.1179079757765455,1618,1.0,0.5140770360698548,1.0,gr_residual,-21.044102291499758,13.351604174143823,21.12903407544879,20.885125741951995,41.83739514078633,43.916035798023856,4526
999daf80,1.0,0.6992486250571948,-0.30075137494280524,1875,3564,0.3447324875896304,0.6552675124103695,0.0805274971941638,0.1499999999996362,0.4069778719094662,0.1794313039685607,23.705296207860503,4.521013863759455,0.2193662588630857,1796,1.0,0.5802077587791874,0.9407005703299802,typewell_alignment,-17.657882911444684,10.436542277036796,17.66064500107376,17.774989067262567,33.90756776131789,35.81538782804678,3564
9a6b0392,1.0,0.7538171637369744,-0.24618283626302562,1547,4255,0.2666321957945536,0.7333678042054464,0.5029377203290247,0.2799999999988358,0.3720358729159716,0.0991756737163199,20.99474096127101,4.613156583754702,0.1110836088306991,1918,1.0,0.5805756635642882,1.0,gr_residual,-101.43412580619199,58.770705903877776,101.43420911181182,101.5154554907626,193.08076222205716,203.20023022204603,4255
9a8ae0d6,1.0,1.0,0.0,1541,6294,0.1966815571155073,0.8033184428844926,0.5111217032094058,0.2799999999988358,0.4352904499358622,0.0634943838188967,13.16586483109523,4.2622621003645,0.0819027085620323,3255,1.0,0.6654435226547544,1.0,baseline_fallback,126.995183345409,70.09141501607536,126.995183345409,127.24527378191546,236.42784898108624,248.492097672276,6294
9a95e33f,0.25,0.776692848666705,0.526692848666705,1709,6447,0.2095389897008337,0.7904610102991663,0.1532495734450132,0.5399999999990541,0.4232483714568097,0.0859907850098415,20.96130671435677,5.725736227854586,0.2078966131251161,2102,1.0,0.5077243746934772,1.0,typewell_alignment,31.121651800655254,17.010796539534986,31.121651800655254,31.31230949170752,57.40542121487863,60.34259802554401,6447
9ab94eeb,1.0,0.7210713578277093,-0.27892864217229074,1930,4442,0.3028876333961079,0.697112366603892,0.534894191805493,0.4600000000009459,0.3952064975784735,0.1140641749240867,14.027004353142868,6.0070495789701015,0.0966535304621796,2030,1.0,0.5685812931575643,1.0,geometry_residual,-22.701053034997646,13.519622172176032,22.706427291878875,23.12400969924566,43.42426922034563,46.38897761248069,4442
9ad5410a,1.0,0.9681022050156028,-0.031897794984397154,1544,4205,0.2685684466863802,0.7314315533136198,0.0801426872770511,0.1300000000010186,0.3849699544185391,0.12724768938416,20.681428131009923,8.206549352504304,0.2698768568316047,1267,1.0,0.4703861541137589,0.9927879824351028,typewell_alignment,102.05078824680704,57.98697597752459,102.05078824680704,101.9466143275268,192.53425858762756,202.46092170050244,4205
9ae248be,1.0,0.8352276420857617,-0.16477235791423828,1384,5271,0.2079639368895567,0.7920360631104433,0.320242838171125,0.1599999999998544,0.324352819680978,0.0832579826111471,16.913340553067616,4.884724507822073,0.1382645566763019,1292,1.0,0.4441397445529677,1.0,typewell_alignment,26.277190202136996,13.173217946065915,26.277190202136996,26.21286808379035,47.19110481527936,49.71682131439243,5271
9af1ffd0,1.0,0.7320566960010636,-0.2679433039989364,1929,3525,0.3536853685368537,0.6463146314631463,0.0544680851063829,0.3200000000015279,0.4169237188780724,0.1878473203106674,16.33489638534452,6.990065698532262,0.2287188907209556,1979,1.0,0.6128529519618628,0.9257697009659284,typewell_alignment,-1.3251979420611595,0.6512291968301549,1.3251979420611595,1.131357838553824,2.2921107728319337,2.488293883455639,3525
9b5b61c1,1.0,0.7464420191290515,-0.2535579808709485,1683,5532,0.2332640332640332,0.7667359667359668,0.093998553868402,0.3199999999997089,0.490152520813187,0.0972824405258495,20.87830613084541,5.507457819709098,0.2180188921540803,1928,1.0,0.5172210672210672,1.0,typewell_alignment,-52.14223055780498,29.37230638656406,52.14223055780498,52.11011780195808,97.53139285320107,102.63315595304904,5532
9b9e3b49,1.0,0.8013470549369498,-0.1986529450630502,1757,5118,0.2555636363636364,0.7444363636363637,0.5775693630324346,0.4700000000002546,0.4794291873844214,0.0825179449818806,18.239060204168624,10.585210237730076,0.1375849534365527,1952,1.0,0.5339272727272728,1.0,typewell_alignment,-24.877705506844638,15.82993990012781,24.983232229997842,24.799766099551164,49.54319108399462,51.96900350362016,5118
9bd2bba3,1.0,0.8006332884815816,-0.19936671151841845,1653,7439,0.1818081830180378,0.8181918169819622,0.0376394676703858,0.3799999999991996,0.4882471359740548,0.0732490588014709,12.07328766702424,4.056587484976369,0.1506958409934577,2110,1.0,0.482072151341839,1.0,typewell_alignment,-143.69717045131364,85.45337452302041,143.75893202673444,143.71597863814293,276.70803618198903,291.84984196829186,7439
9c211c53,1.0,0.8220256059201081,-0.1779743940798919,1577,7265,0.1783533137299253,0.8216466862700746,0.4802477632484515,0.179999999998472,0.4231437635882277,0.0579508887246662,15.369485018489842,7.261319940679049,0.1254087719692281,7874,1.0,1.0,1.0,typewell_alignment,38.678035978028255,18.424182360857486,38.678035978028255,38.51400572282373,67.59243079065651,70.74629435260215,7265
9c350a6a,1.0,0.7375481075614454,-0.2624518924385546,1742,6052,0.2235052604567616,0.7764947395432384,0.4489424983476536,0.1999999999989086,0.5726975475498933,0.0709695299767107,19.056036977046027,7.364405148126971,0.1467952898414362,2036,1.0,0.5112265845522197,1.0,typewell_alignment,3.430765372377003,1.2170815508989683,3.430765372377003,3.6008790261543293,4.906921759422362,5.061799127590172,6052
9c8375f7,1.0,0.7247373110649219,-0.2752626889350781,1758,3674,0.3236377025036819,0.6763622974963182,0.2770821992378878,0.430000000000291,0.5027270498238631,0.1371526431267612,24.00376181063151,9.53527987349811,0.2463191379795054,2053,1.0,0.6279455081001473,1.0,typewell_alignment,-0.1513635094700265,0.07812898250873722,0.1537621173059547,0.1500961485856575,0.28427955630046076,0.3690931632287721,3674
9d072e4c,1.0,0.8620481768630635,-0.13795182313693655,1691,5107,0.2487496322447778,0.7512503677552221,0.146269825729391,0.0900000000001455,0.3900560875621269,0.1103905643671737,20.48038836244375,6.14964186384444,0.2142822309386777,2821,1.0,0.6649749926448956,1.0,typewell_alignment,-146.67264031031405,84.79332983841266,146.67288608083535,147.09418861481254,279.0757472008134,293.2293222375652,5107
9d3ec64c,1.0,0.7087990151454244,-0.2912009848545756,1457,3480,0.2951184930119506,0.7048815069880494,0.2051724137931034,0.4899999999997817,0.3276741407265872,0.1414984087416053,19.713019706579374,6.557764915302868,0.2021736733597831,1775,1.0,0.6095300789953413,1.0,typewell_alignment,-66.74536776589827,37.297511787470455,66.74536776589827,66.9742584747505,124.58811529684641,130.84455252610306,3480
9d4272e3,1.0,0.7992852656169521,-0.20071473438304788,1741,4030,0.301680817882516,0.698319182117484,0.5369727047146402,0.3500000000003638,0.4345504591708498,0.1101464066470201,14.106483513959216,8.589755441556605,0.1203688677569334,1997,1.0,0.5960405475654132,1.0,typewell_alignment,19.585773103524353,10.891131597239797,19.585773103524353,19.504171271470398,36.60510445930344,38.750806146987486,4030
9d5e14d4,1.0,0.764297387635635,-0.23570261236436496,1165,5400,0.1774562071591774,0.8225437928408226,0.5618518518518518,0.6900000000005093,0.388999513033017,0.0558436385083582,14.950388884977857,11.844981326778743,0.1447376651888481,855,1.0,0.3802361005331302,1.0,typewell_alignment,-22.896677348426177,16.368029234767867,23.40480692532691,23.007368006441396,48.22298145590667,50.86938196084106,5400
9da441ba,1.0,0.817936510863836,-0.182063489136164,1500,5783,0.2059590827955512,0.7940409172044487,0.2056026283935673,0.179999999998472,0.3185832618808591,0.0882448036989366,16.7266756994284,5.245599994098602,0.1663894870270824,1295,1.0,0.4278113414801593,1.0,typewell_alignment,31.441302296712777,18.97786720288732,31.497736254988013,31.41509725696669,60.96294905243279,64.13020282544531,5783
9dede370,0.75,0.8408782392938233,0.09087823929382333,1760,6297,0.2184435894253444,0.7815564105746555,0.4070192154994442,0.4400000000005093,0.42302384694747,0.0782199154665566,17.46900164518195,5.36541264837968,0.128374121403117,2134,1.0,0.5148628521782301,1.0,typewell_alignment,-91.86375561941625,55.17357874346326,91.93462300894228,92.14543859945434,177.8064137724232,187.0894343039605,6297
9def2eb2,0.5,0.7542714785593482,0.2542714785593482,1747,6003,0.2254193548387096,0.7745806451612903,0.1237714476095285,0.3299999999999272,0.3957277580425395,0.0978024187125386,14.375225675220406,8.177402815619814,0.2220303715269157,1758,1.0,0.4768387096774193,1.0,typewell_alignment,1.9080130634223977,2.014442892254882,2.2408221737997938,1.7053857919532556,5.268879914864115,5.907809170879788,6003
9df1b1f9,1.0,0.9218289331783662,-0.07817106682163377,1743,4701,0.2704841713221601,0.7295158286778398,0.6855988087640927,0.3900000000003274,0.5756045364342846,0.077326413245943,17.4673394445123,9.28088105920894,0.09268185327141,4157,1.0,0.8950962135319678,1.0,baseline_fallback,92.45979513250394,52.11324920443516,92.45979513250394,92.80960946421251,173.57042850969336,182.59486425153003,4701
