split,kind,well,path,rows,columns,missing_columns,all_empty_columns,dtype_warnings,tvt_input_missing_rate,gr_missing_rate,md_monotonic,row_index_continuous,critical_error_count,warning_count
train,typewell,4c2208f5,data\raw\train\4c2208f5__typewell.csv,2171,3,,,,,0.0,,True,0,0
train,horizontal,4c3168cf,data\raw\train\4c3168cf__horizontal_well.csv,5959,13,,,,0.7273032387984562,0.212116126866924,True,True,0,0
train,typewell,4c3168cf,data\raw\train\4c3168cf__typewell.csv,1719,3,,,,,0.0,,True,0,0
train,horizontal,4c3df468,data\raw\train\4c3df468__horizontal_well.csv,6903,13,,,,0.7811096624655947,0.48442706069824715,True,True,0,0
train,typewell,4c3df468,data\raw\train\4c3df468__typewell.csv,1314,3,,,,,0.0,,True,0,0
train,horizontal,4caa7289,data\raw\train\4caa7289__horizontal_well.csv,6854,13,,,,0.787277502188503,0.5621534870148818,True,True,0,0
train,typewell,4caa7289,data\raw\train\4caa7289__typewell.csv,1374,3,,,,,0.0,,True,0,0
train,horizontal,4cd1ac61,data\raw\train\4cd1ac61__horizontal_well.csv,6709,13,,,,0.6691012073334327,0.10866000894321061,True,True,0,0
train,typewell,4cd1ac61,data\raw\train\4cd1ac61__typewell.csv,2357,3,,,,,0.0,,True,0,0
train,horizontal,4cecf7b3,data\raw\train\4cecf7b3__horizontal_well.csv,7676,13,,,,0.7841323606044815,0.45544554455445546,True,True,0,0
train,typewell,4cecf7b3,data\raw\train\4cecf7b3__typewell.csv,2662,3,,,,,0.0,,True,0,0
train,horizontal,4ddde4c1,data\raw\train\4ddde4c1__horizontal_well.csv,6417,13,,,,0.6968988623967586,0.06887953872526102,True,True,0,0
train,typewell,4ddde4c1,data\raw\train\4ddde4c1__typewell.csv,2185,3,,,,,0.0,,True,0,0
train,horizontal,4e050c92,data\raw\train\4e050c92__horizontal_well.csv,5236,13,,,,0.7076012223071046,0.17303284950343775,True,True,0,0
train,typewell,4e050c92,data\raw\train\4e050c92__typewell.csv,2659,3,,,,,0.0,,True,0,0
train,horizontal,4ed93db6,data\raw\train\4ed93db6__horizontal_well.csv,6496,13,,,,0.7169027093596059,0.03940886699507389,True,True,0,0
train,typewell,4ed93db6,data\raw\train\4ed93db6__typewell.csv,2108,3,,,,,0.0,,True,0,0
train,horizontal,4f3eb9e9,data\raw\train\4f3eb9e9__horizontal_well.csv,5911,13,,,,0.7946201996278126,0.05599729318220267,True,True,0,0
train,typewell,4f3eb9e9,data\raw\train\4f3eb9e9__typewell.csv,820,3,,,,,0.0,,True,0,0
train,horizontal,4f4ac5ce,data\raw\train\4f4ac5ce__horizontal_well.csv,6899,13,,,,0.7482243803449775,0.5616756051601681,True,True,0,0
train,typewell,4f4ac5ce,data\raw\train\4f4ac5ce__typewell.csv,707,3,,,,,0.0,,True,0,0
train,horizontal,4f4afcc6,data\raw\train\4f4afcc6__horizontal_well.csv,7184,13,,,,0.7857739420935412,0.066815144766147,True,True,0,0
train,typewell,4f4afcc6,data\raw\train\4f4afcc6__typewell.csv,1523,3,,,,,0.0,,True,0,0
train,horizontal,4f69febf,data\raw\train\4f69febf__horizontal_well.csv,7599,13,,,,0.718515594157126,0.03237268061587051,True,True,0,0
train,typewell,4f69febf,data\raw\train\4f69febf__typewell.csv,2590,3,,,,,0.0,,True,0,0
train,horizontal,4fbe9c06,data\raw\train\4fbe9c06__horizontal_well.csv,7938,13,,,,0.7920131015369111,0.5982615268329554,True,True,0,0
train,typewell,4fbe9c06,data\raw\train\4fbe9c06__typewell.csv,1812,3,,,,,0.0,,True,0,0
train,horizontal,504c8b08,data\raw\train\504c8b08__horizontal_well.csv,8012,13,,,,0.794682975536695,0.18459810284573142,True,True,0,0
train,typewell,504c8b08,data\raw\train\504c8b08__typewell.csv,1956,3,,,,,0.0,,True,0,0
train,horizontal,511e1db0,data\raw\train\511e1db0__horizontal_well.csv,5645,13,,,,0.6768821966341896,0.06341895482728079,True,True,0,0
train,typewell,511e1db0,data\raw\train\511e1db0__typewell.csv,3428,3,,,,,0.0,,True,0,0
train,horizontal,512943b2,data\raw\train\512943b2__horizontal_well.csv,6681,13,,,,0.7527316270019458,0.7284837599161802,True,True,0,0
train,typewell,512943b2,data\raw\train\512943b2__typewell.csv,1887,3,,,,,0.0,,True,0,0
train,horizontal,5138a660,data\raw\train\5138a660__horizontal_well.csv,4829,13,,,,0.7370055912197142,0.38496583143507973,True,True,0,0
train,typewell,5138a660,data\raw\train\5138a660__typewell.csv,2138,3,,,,,0.0,,True,0,0
train,horizontal,516088b7,data\raw\train\516088b7__horizontal_well.csv,8300,13,,,,0.8006024096385542,0.5457831325301205,True,True,0,0
train,typewell,516088b7,data\raw\train\516088b7__typewell.csv,1742,3,,,,,0.0,,True,0,0
train,horizontal,521a7819,data\raw\train\521a7819__horizontal_well.csv,7224,13,,,,0.7198228128460686,0.14562569213732005,True,True,0,0
train,typewell,521a7819,data\raw\train\521a7819__typewell.csv,2087,3,,,,,0.0,,True,0,0
train,horizontal,5254b6db,data\raw\train\5254b6db__horizontal_well.csv,5115,13,,,,0.640078201368524,0.2129032258064516,True,True,0,0
train,typewell,5254b6db,data\raw\train\5254b6db__typewell.csv,1967,3,,,,,0.0,,True,0,0
train,horizontal,529e88ca,data\raw\train\529e88ca__horizontal_well.csv,5253,13,,,,0.6504854368932039,0.5000951837045498,True,True,0,0
train,typewell,529e88ca,data\raw\train\529e88ca__typewell.csv,1959,3,,,,,0.0,,True,0,0
train,horizontal,52f1e77a,data\raw\train\52f1e77a__horizontal_well.csv,6053,13,,,,0.7338509829836445,0.06063109202048571,True,True,0,0
train,typewell,52f1e77a,data\raw\train\52f1e77a__typewell.csv,1328,3,,,,,0.0,,True,0,0
train,horizontal,5305524b,data\raw\train\5305524b__horizontal_well.csv,6457,13,,,,0.7585566052346291,0.3256930463063342,True,True,0,0
train,typewell,5305524b,data\raw\train\5305524b__typewell.csv,636,3,,,,,0.0,,True,0,0
train,horizontal,53134831,data\raw\train\53134831__horizontal_well.csv,7214,13,,,,0.7105627945661215,0.5357637926254505,True,True,0,0
train,typewell,53134831,data\raw\train\53134831__typewell.csv,4194,3,,,,,0.0,,True,0,0
train,horizontal,5397ceb1,data\raw\train\5397ceb1__horizontal_well.csv,6811,13,,,,0.7715460284833358,0.07957715460284834,True,True,0,0
train,typewell,5397ceb1,data\raw\train\5397ceb1__typewell.csv,1525,3,,,,,0.0,,True,0,0
train,horizontal,53f23031,data\raw\train\53f23031__horizontal_well.csv,10200,13,,,,0.8382352941176471,0.035,True,True,0,0
train,typewell,53f23031,data\raw\train\53f23031__typewell.csv,1823,3,,,,,0.0,,True,0,0
train,horizontal,543198e8,data\raw\train\543198e8__horizontal_well.csv,8311,13,,,,0.782456984719047,0.26988328720972204,True,True,0,0
train,typewell,543198e8,data\raw\train\543198e8__typewell.csv,2011,3,,,,,0.0,,True,0,0
train,horizontal,54753541,data\raw\train\54753541__horizontal_well.csv,5679,13,,,,0.7089276281035394,0.2674766684275401,True,True,0,0
train,typewell,54753541,data\raw\train\54753541__typewell.csv,1251,3,,,,,0.0,,True,0,0
train,horizontal,54a7e3c2,data\raw\train\54a7e3c2__horizontal_well.csv,7893,13,,,,0.7798048904092234,0.30964145445331304,True,True,0,0
train,typewell,54a7e3c2,data\raw\train\54a7e3c2__typewell.csv,1609,3,,,,,0.0,,True,0,0
train,horizontal,5542c301,data\raw\train\5542c301__horizontal_well.csv,5433,13,,,,0.6609607951408062,0.45775814467145226,True,True,0,0
train,typewell,5542c301,data\raw\train\5542c301__typewell.csv,2135,3,,,,,0.0,,True,0,0
train,horizontal,5567d551,data\raw\train\5567d551__horizontal_well.csv,8390,13,,,,0.8210965435041716,0.6386174016686531,True,True,0,0
train,typewell,5567d551,data\raw\train\5567d551__typewell.csv,1452,3,,,,,0.0,,True,0,0
train,horizontal,55efee7f,data\raw\train\55efee7f__horizontal_well.csv,6577,13,,,,0.7299680705488825,0.05732096700623385,True,True,0,0
train,typewell,55efee7f,data\raw\train\55efee7f__typewell.csv,3769,3,,,,,0.0,,True,0,0
train,horizontal,5663b2b7,data\raw\train\5663b2b7__horizontal_well.csv,6907,13,,,,0.7198494281164036,0.14579412190531346,True,True,0,0
train,typewell,5663b2b7,data\raw\train\5663b2b7__typewell.csv,2171,3,,,,,0.0,,True,0,0
train,horizontal,5693dde2,data\raw\train\5693dde2__horizontal_well.csv,4846,13,,,,0.7197688815517953,0.5208419314898886,True,True,0,0
train,typewell,5693dde2,data\raw\train\5693dde2__typewell.csv,2326,3,,,,,0.0,,True,0,0
train,horizontal,56b00794,data\raw\train\56b00794__horizontal_well.csv,7293,13,,,,0.8316193610311258,0.4427533251062663,True,True,0,0
train,typewell,56b00794,data\raw\train\56b00794__typewell.csv,1145,3,,,,,0.0,,True,0,0
train,horizontal,57796579,data\raw\train\57796579__horizontal_well.csv,7622,13,,,,0.7727630543164524,0.06468118604040934,True,True,0,0
train,typewell,57796579,data\raw\train\57796579__typewell.csv,4014,3,,,,,0.0,,True,0,0
train,horizontal,577eec7c,data\raw\train\577eec7c__horizontal_well.csv,6085,13,,,,0.7459326211996713,0.30829909613804435,True,True,0,0
train,typewell,577eec7c,data\raw\train\577eec7c__typewell.csv,8236,3,,,,,0.0,,True,0,0
train,horizontal,57f05c51,data\raw\train\57f05c51__horizontal_well.csv,6478,13,,,,0.7364927446742822,0.05896881753627663,True,True,0,0
train,typewell,57f05c51,data\raw\train\57f05c51__typewell.csv,2380,3,,,,,0.0,,True,0,0
train,horizontal,58850d2c,data\raw\train\58850d2c__horizontal_well.csv,6918,13,,,,0.7220294882914137,0.02023706273489448,True,True,0,0
train,typewell,58850d2c,data\raw\train\58850d2c__typewell.csv,1877,3,,,,,0.0,,True,0,0
train,horizontal,58fa8486,data\raw\train\58fa8486__horizontal_well.csv,6126,13,,,,0.7304929807378387,0.2660790075089781,True,True,0,0
train,typewell,58fa8486,data\raw\train\58fa8486__typewell.csv,1894,3,,,,,0.0,,True,0,0
train,horizontal,591cc951,data\raw\train\591cc951__horizontal_well.csv,6669,13,,,,0.6911081121607437,0.038236617183985605,True,True,0,0
train,typewell,591cc951,data\raw\train\591cc951__typewell.csv,4005,3,,,,,0.0,,True,0,0
train,horizontal,593876b6,data\raw\train\593876b6__horizontal_well.csv,6366,13,,,,0.760603204524034,0.040684888469996856,True,True,0,0
train,typewell,593876b6,data\raw\train\593876b6__typewell.csv,1420,3,,,,,0.0,,True,0,0
train,horizontal,59f8b2e8,data\raw\train\59f8b2e8__horizontal_well.csv,5668,13,,,,0.6610797459421313,0.323923782639379,True,True,0,0
train,typewell,59f8b2e8,data\raw\train\59f8b2e8__typewell.csv,1728,3,,,,,0.0,,True,0,0
train,horizontal,5a1a8fd8,data\raw\train\5a1a8fd8__horizontal_well.csv,6814,13,,,,0.771940123275609,0.4913413560316994,True,True,0,0
train,typewell,5a1a8fd8,data\raw\train\5a1a8fd8__typewell.csv,3282,3,,,,,0.0,,True,0,0
train,horizontal,5a5269a9,data\raw\train\5a5269a9__horizontal_well.csv,8053,13,,,,0.8087669191605613,0.4485284986961381,True,True,0,0
train,typewell,5a5269a9,data\raw\train\5a5269a9__typewell.csv,1424,3,,,,,0.0,,True,0,0
train,horizontal,5a5d1982,data\raw\train\5a5d1982__horizontal_well.csv,5446,13,,,,0.7150201983106867,0.2855306647080426,True,True,0,0
train,typewell,5a5d1982,data\raw\train\5a5d1982__typewell.csv,1739,3,,,,,0.0,,True,0,0
train,horizontal,5a63b5d1,data\raw\train\5a63b5d1__horizontal_well.csv,8052,13,,,,0.7721063089915549,0.5327868852459017,True,True,0,0
train,typewell,5a63b5d1,data\raw\train\5a63b5d1__typewell.csv,1814,3,,,,,0.0,,True,0,0
train,horizontal,5aa03df7,data\raw\train\5aa03df7__horizontal_well.csv,6752,13,,,,0.7214158767772512,0.28125,True,True,0,0
train,typewell,5aa03df7,data\raw\train\5aa03df7__typewell.csv,2277,3,,,,,0.0,,True,0,0
train,horizontal,5aa403d0,data\raw\train\5aa403d0__horizontal_well.csv,4702,13,,,,0.6631220757124627,0.5370055295618885,True,True,0,0
train,typewell,5aa403d0,data\raw\train\5aa403d0__typewell.csv,1702,3,,,,,0.0,,True,0,0
train,horizontal,5aef5c6c,data\raw\train\5aef5c6c__horizontal_well.csv,4853,13,,,,0.6431073562744694,0.6181743251596951,True,True,0,0
train,typewell,5aef5c6c,data\raw\train\5aef5c6c__typewell.csv,822,3,,,,,0.0,,True,0,0
train,horizontal,5b7b6324,data\raw\train\5b7b6324__horizontal_well.csv,8197,13,,,,0.8007807734537026,0.5292180065877761,True,True,0,0
train,typewell,5b7b6324,data\raw\train\5b7b6324__typewell.csv,1470,3,,,,,0.0,,True,0,0
train,horizontal,5bd25f59,data\raw\train\5bd25f59__horizontal_well.csv,6120,13,,,,0.6879084967320261,0.02712418300653595,True,True,0,0
train,typewell,5bd25f59,data\raw\train\5bd25f59__typewell.csv,2265,3,,,,,0.0,,True,0,0
train,horizontal,5beded95,data\raw\train\5beded95__horizontal_well.csv,4779,13,,,,0.6396735718769617,0.5436283741368487,True,True,0,0
train,typewell,5beded95,data\raw\train\5beded95__typewell.csv,1906,3,,,,,0.0,,True,0,0
train,horizontal,5cb483ac,data\raw\train\5cb483ac__horizontal_well.csv,5206,13,,,,0.7399154821359969,0.10910487898578564,True,True,0,0
train,typewell,5cb483ac,data\raw\train\5cb483ac__typewell.csv,2580,3,,,,,0.0,,True,0,0
train,horizontal,5cdd8dbc,data\raw\train\5cdd8dbc__horizontal_well.csv,5751,13,,,,0.6972700399930447,0.37263084680925057,True,True,0,0
train,typewell,5cdd8dbc,data\raw\train\5cdd8dbc__typewell.csv,1758,3,,,,,0.0,,True,0,0
train,horizontal,5d11dfb5,data\raw\train\5d11dfb5__horizontal_well.csv,7643,13,,,,0.7712939945047756,0.43373021065026823,True,True,0,0
train,typewell,5d11dfb5,data\raw\train\5d11dfb5__typewell.csv,2071,3,,,,,0.0,,True,0,0
train,horizontal,5d7198fd,data\raw\train\5d7198fd__horizontal_well.csv,4797,13,,,,0.7021054825932874,0.04210965186574943,True,True,0,0
train,typewell,5d7198fd,data\raw\train\5d7198fd__typewell.csv,1417,3,,,,,0.0,,True,0,0
train,horizontal,5def1ce5,data\raw\train\5def1ce5__horizontal_well.csv,7997,13,,,,0.8056771289233463,0.028010503938977117,True,True,0,0
train,typewell,5def1ce5,data\raw\train\5def1ce5__typewell.csv,1516,3,,,,,0.0,,True,0,0
train,horizontal,5eae34a8,data\raw\train\5eae34a8__horizontal_well.csv,6652,13,,,,0.7372218881539386,0.4555021046301864,True,True,0,0
train,typewell,5eae34a8,data\raw\train\5eae34a8__typewell.csv,751,3,,,,,0.0,,True,0,0
train,horizontal,5f4d2a52,data\raw\train\5f4d2a52__horizontal_well.csv,7112,13,,,,0.734673790776153,0.18250843644544432,True,True,0,0
train,typewell,5f4d2a52,data\raw\train\5f4d2a52__typewell.csv,1927,3,,,,,0.0,,True,0,0
train,horizontal,5f6756c5,data\raw\train\5f6756c5__horizontal_well.csv,8064,13,,,,0.7354910714285714,0.0339781746031746,True,True,0,0
train,typewell,5f6756c5,data\raw\train\5f6756c5__typewell.csv,4346,3,,,,,0.0,,True,0,0
train,horizontal,5f75f796,data\raw\train\5f75f796__horizontal_well.csv,7324,13,,,,0.7594210813762972,0.440606226105953,True,True,0,0
train,typewell,5f75f796,data\raw\train\5f75f796__typewell.csv,1948,3,,,,,0.0,,True,0,0
train,horizontal,5fb1c15f,data\raw\train\5fb1c15f__horizontal_well.csv,4857,13,,,,0.588840848260243,0.4698373481572987,True,True,0,0
train,typewell,5fb1c15f,data\raw\train\5fb1c15f__typewell.csv,1897,3,,,,,0.0,,True,0,0
train,horizontal,5fffa282,data\raw\train\5fffa282__horizontal_well.csv,6223,13,,,,0.6750763297444963,0.09127430499758958,True,True,0,0
train,typewell,5fffa282,data\raw\train\5fffa282__typewell.csv,2158,3,,,,,0.0,,True,0,0
train,horizontal,60e37807,data\raw\train\60e37807__horizontal_well.csv,4641,13,,,,0.5815556992027581,0.023270846800258566,True,True,0,0
train,typewell,60e37807,data\raw\train\60e37807__typewell.csv,2205,3,,,,,0.0,,True,0,0
train,horizontal,61f27424,data\raw\train\61f27424__horizontal_well.csv,8341,13,,,,0.7457139431722815,0.08248411461455461,True,True,0,0
train,typewell,61f27424,data\raw\train\61f27424__typewell.csv,2799,3,,,,,0.0,,True,0,0
train,horizontal,62569ae3,data\raw\train\62569ae3__horizontal_well.csv,5242,13,,,,0.6844715757344525,0.26936283861121707,True,True,0,0
train,typewell,62569ae3,data\raw\train\62569ae3__typewell.csv,1824,3,,,,,0.0,,True,0,0
train,horizontal,62a6f539,data\raw\train\62a6f539__horizontal_well.csv,5253,13,,,,0.703026841804683,0.6244051018465638,True,True,0,0
train,typewell,62a6f539,data\raw\train\62a6f539__typewell.csv,1630,3,,,,,0.0,,True,0,0
train,horizontal,633774dc,data\raw\train\633774dc__horizontal_well.csv,7972,13,,,,0.7818615153035625,0.3345459106874059,True,True,0,0
train,typewell,633774dc,data\raw\train\633774dc__typewell.csv,1871,3,,,,,0.0,,True,0,0
train,horizontal,63559d57,data\raw\train\63559d57__horizontal_well.csv,5810,13,,,,0.7003442340791738,0.5716006884681584,True,True,0,0
train,typewell,63559d57,data\raw\train\63559d57__typewell.csv,3428,3,,,,,0.0,,True,0,0
train,horizontal,647f2a41,data\raw\train\647f2a41__horizontal_well.csv,5836,13,,,,0.6650102810143934,0.30945853324194655,True,True,0,0
train,typewell,647f2a41,data\raw\train\647f2a41__typewell.csv,2086,3,,,,,0.0,,True,0,0
train,horizontal,65156b96,data\raw\train\65156b96__horizontal_well.csv,5046,13,,,,0.6383273880301229,0.04855330955212049,True,True,0,0
train,typewell,65156b96,data\raw\train\65156b96__typewell.csv,1862,3,,,,,0.0,,True,0,0
train,horizontal,653612bc,data\raw\train\653612bc__horizontal_well.csv,5946,13,,,,0.7744702320887992,0.038681466532122434,True,True,0,0
train,typewell,653612bc,data\raw\train\653612bc__typewell.csv,1318,3,,,,,0.0,,True,0,0
train,horizontal,656a067b,data\raw\train\656a067b__horizontal_well.csv,4896,13,,,,0.6231617647058824,0.19178921568627452,True,True,0,0
train,typewell,656a067b,data\raw\train\656a067b__typewell.csv,1940,3,,,,,0.0,,True,0,0
train,horizontal,65a5466a,data\raw\train\65a5466a__horizontal_well.csv,6117,13,,,,0.7655713585090731,0.24701651136177866,True,True,0,0
train,typewell,65a5466a,data\raw\train\65a5466a__typewell.csv,1282,3,,,,,0.0,,True,0,0
train,horizontal,660d9546,data\raw\train\660d9546__horizontal_well.csv,6140,13,,,,0.7706840390879479,0.18697068403908795,True,True,0,0
train,typewell,660d9546,data\raw\train\660d9546__typewell.csv,1257,3,,,,,0.0,,True,0,0
train,horizontal,6767c111,data\raw\train\6767c111__horizontal_well.csv,8354,13,,,,0.8119463729949725,0.4861144361982284,True,True,0,0
train,typewell,6767c111,data\raw\train\6767c111__typewell.csv,1561,3,,,,,0.0,,True,0,0
train,horizontal,67847288,data\raw\train\67847288__horizontal_well.csv,9174,13,,,,0.8097885328101155,0.4654458251580554,True,True,0,0
train,typewell,67847288,data\raw\train\67847288__typewell.csv,1987,3,,,,,0.0,,True,0,0
train,horizontal,67a8da4a,data\raw\train\67a8da4a__horizontal_well.csv,6645,13,,,,0.7390519187358916,0.17351392024078255,True,True,0,0
train,typewell,67a8da4a,data\raw\train\67a8da4a__typewell.csv,1889,3,,,,,0.0,,True,0,0
train,horizontal,684a6fc1,data\raw\train\684a6fc1__horizontal_well.csv,11449,13,,,,0.8575421434186392,0.49462835182111975,True,True,0,0
train,typewell,684a6fc1,data\raw\train\684a6fc1__typewell.csv,3705,3,,,,,0.0,,True,0,0
train,horizontal,698930d1,data\raw\train\698930d1__horizontal_well.csv,6498,13,,,,0.7296091104955371,0.1180363188673438,True,True,0,0
train,typewell,698930d1,data\raw\train\698930d1__typewell.csv,1894,3,,,,,0.0,,True,0,0
train,horizontal,699ea575,data\raw\train\699ea575__horizontal_well.csv,5474,13,,,,0.752648885641213,0.4238217025940811,True,True,0,0
train,typewell,699ea575,data\raw\train\699ea575__typewell.csv,2533,3,,,,,0.0,,True,0,0
train,horizontal,69c1bdad,data\raw\train\69c1bdad__horizontal_well.csv,4645,13,,,,0.5842841765339074,0.37007534983853607,True,True,0,0
train,typewell,69c1bdad,data\raw\train\69c1bdad__typewell.csv,1856,3,,,,,0.0,,True,0,0
train,horizontal,69e41fa6,data\raw\train\69e41fa6__horizontal_well.csv,7167,13,,,,0.8053578903306823,0.40449281428770756,True,True,0,0
train,typewell,69e41fa6,data\raw\train\69e41fa6__typewell.csv,1262,3,,,,,0.0,,True,0,0
train,horizontal,6a0ff78e,data\raw\train\6a0ff78e__horizontal_well.csv,7890,13,,,,0.8193916349809885,0.04182509505703422,True,True,0,0
train,typewell,6a0ff78e,data\raw\train\6a0ff78e__typewell.csv,1356,3,,,,,0.0,,True,0,0
train,horizontal,6a8fa194,data\raw\train\6a8fa194__horizontal_well.csv,4657,13,,,,0.6478419583422804,0.060768735237277216,True,True,0,0
train,typewell,6a8fa194,data\raw\train\6a8fa194__typewell.csv,1809,3,,,,,0.0,,True,0,0
train,horizontal,6ae68655,data\raw\train\6ae68655__horizontal_well.csv,5948,13,,,,0.7067921990585071,0.1886348352387357,True,True,0,0
train,typewell,6ae68655,data\raw\train\6ae68655__typewell.csv,1006,3,,,,,0.0,,True,0,0
train,horizontal,6d1d74e1,data\raw\train\6d1d74e1__horizontal_well.csv,7316,13,,,,0.7968835429196283,0.29346637506834333,True,True,0,0
train,typewell,6d1d74e1,data\raw\train\6d1d74e1__typewell.csv,1191,3,,,,,0.0,,True,0,0
train,horizontal,6d590e26,data\raw\train\6d590e26__horizontal_well.csv,7842,13,,,,0.7773527161438408,0.30107115531752104,True,True,0,0
train,typewell,6d590e26,data\raw\train\6d590e26__typewell.csv,1943,3,,,,,0.0,,True,0,0
train,horizontal,6d6d93af,data\raw\train\6d6d93af__horizontal_well.csv,5305,13,,,,0.6776625824693685,0.40395852968897267,True,True,0,0
train,typewell,6d6d93af,data\raw\train\6d6d93af__typewell.csv,1445,3,,,,,0.0,,True,0,0
train,horizontal,6dbe4b60,data\raw\train\6dbe4b60__horizontal_well.csv,6673,13,,,,0.6965382886258055,0.46875468305110146,True,True,0,0
train,typewell,6dbe4b60,data\raw\train\6dbe4b60__typewell.csv,1863,3,,,,,0.0,,True,0,0
train,horizontal,6e6d122c,data\raw\train\6e6d122c__horizontal_well.csv,7083,13,,,,0.795143300861217,0.25808273330509673,True,True,0,0
train,typewell,6e6d122c,data\raw\train\6e6d122c__typewell.csv,1301,3,,,,,0.0,,True,0,0
train,horizontal,6e9ccd38,data\raw\train\6e9ccd38__horizontal_well.csv,9619,13,,,,0.8610042623973386,0.03929722424368438,True,True,0,0
train,typewell,6e9ccd38,data\raw\train\6e9ccd38__typewell.csv,972,3,,,,,0.0,,True,0,0
train,horizontal,6ea22614,data\raw\train\6ea22614__horizontal_well.csv,7894,13,,,,0.7563972637446161,0.429566759564226,True,True,0,0
train,typewell,6ea22614,data\raw\train\6ea22614__typewell.csv,2181,3,,,,,0.0,,True,0,0
train,horizontal,6ede926a,data\raw\train\6ede926a__horizontal_well.csv,6621,13,,,,0.7458087902129588,0.34677541156924935,True,True,0,0
train,typewell,6ede926a,data\raw\train\6ede926a__typewell.csv,1678,3,,,,,0.0,,True,0,0
train,horizontal,708caea9,data\raw\train\708caea9__horizontal_well.csv,8482,13,,,,0.771987738740863,0.19771280358406038,True,True,0,0
train,typewell,708caea9,data\raw\train\708caea9__typewell.csv,2010,3,,,,,0.0,,True,0,0
train,horizontal,70925e23,data\raw\train\70925e23__horizontal_well.csv,8072,13,,,,0.7367443012884044,0.10493062438057482,True,True,0,0
train,typewell,70925e23,data\raw\train\70925e23__typewell.csv,2325,3,,,,,0.0,,True,0,0
train,horizontal,70e1788b,data\raw\train\70e1788b__horizontal_well.csv,11338,13,,,,0.8189275004409949,0.040571529370259304,True,True,0,0
train,typewell,70e1788b,data\raw\train\70e1788b__typewell.csv,2257,3,,,,,0.0,,True,0,0
train,horizontal,71642c7d,data\raw\train\71642c7d__horizontal_well.csv,6657,13,,,,0.6982124079915878,0.22412498122277302,True,True,0,0
train,typewell,71642c7d,data\raw\train\71642c7d__typewell.csv,2304,3,,,,,0.0,,True,0,0
train,horizontal,71ccf778,data\raw\train\71ccf778__horizontal_well.csv,4623,13,,,,0.5836037205277959,0.045208738914125024,True,True,0,0
train,typewell,71ccf778,data\raw\train\71ccf778__typewell.csv,2210,3,,,,,0.0,,True,0,0
train,horizontal,7224331b,data\raw\train\7224331b__horizontal_well.csv,7566,13,,,,0.8013481363996828,0.6897964578376949,True,True,0,0
train,typewell,7224331b,data\raw\train\7224331b__typewell.csv,1574,3,,,,,0.0,,True,0,0
train,horizontal,722cf0d8,data\raw\train\722cf0d8__horizontal_well.csv,7275,13,,,,0.7069415807560138,0.03876288659793815,True,True,0,0
train,typewell,722cf0d8,data\raw\train\722cf0d8__typewell.csv,2389,3,,,,,0.0,,True,0,0
train,horizontal,7256229b,data\raw\train\7256229b__horizontal_well.csv,6972,13,,,,0.7766781411359724,0.6462994836488812,True,True,0,0
train,typewell,7256229b,data\raw\train\7256229b__typewell.csv,1757,3,,,,,0.0,,True,0,0
train,horizontal,726f3dc2,data\raw\train\726f3dc2__horizontal_well.csv,8619,13,,,,0.7800208840932823,0.3556096995011022,True,True,0,0
train,typewell,726f3dc2,data\raw\train\726f3dc2__typewell.csv,2027,3,,,,,0.0,,True,0,0
train,horizontal,7271dd80,data\raw\train\7271dd80__horizontal_well.csv,5765,13,,,,0.7528187337380746,0.04388551604509974,True,True,0,0
train,typewell,7271dd80,data\raw\train\7271dd80__typewell.csv,4163,3,,,,,0.0,,True,0,0
train,horizontal,727a3a10,data\raw\train\727a3a10__horizontal_well.csv,6342,13,,ANCC,,0.6933144118574582,0.2735730053610848,True,True,0,1
train,typewell,727a3a10,data\raw\train\727a3a10__typewell.csv,2177,3,,,,,0.0,,True,0,0
train,horizontal,729665c0,data\raw\train\729665c0__horizontal_well.csv,5775,13,,,,0.7381818181818182,0.4192207792207792,True,True,0,0
train,typewell,729665c0,data\raw\train\729665c0__typewell.csv,1542,3,,,,,0.0,,True,0,0
train,horizontal,729e9750,data\raw\train\729e9750__horizontal_well.csv,7427,13,,,,0.796957048606436,0.5607917059377945,True,True,0,0
train,typewell,729e9750,data\raw\train\729e9750__typewell.csv,1443,3,,,,,0.0,,True,0,0
train,horizontal,729f4217,data\raw\train\729f4217__horizontal_well.csv,7592,13,,,,0.8159905163329821,0.5,True,True,0,0
train,typewell,729f4217,data\raw\train\729f4217__typewell.csv,1267,3,,,,,0.0,,True,0,0
train,horizontal,72dd8501,data\raw\train\72dd8501__horizontal_well.csv,6928,13,,,,0.749566974595843,0.48571016166281755,True,True,0,0
train,typewell,72dd8501,data\raw\train\72dd8501__typewell.csv,3678,3,,,,,0.0,,True,0,0
train,horizontal,73348914,data\raw\train\73348914__horizontal_well.csv,5686,13,,,,0.7423496306718256,0.2017235314808301,True,True,0,0
train,typewell,73348914,data\raw\train\73348914__typewell.csv,1197,3,,,,,0.0,,True,0,0
train,horizontal,739a914f,data\raw\train\739a914f__horizontal_well.csv,7319,13,,,,0.7521519333242246,0.4049733570159858,True,True,0,0
train,typewell,739a914f,data\raw\train\739a914f__typewell.csv,2141,3,,,,,0.0,,True,0,0
train,horizontal,73b1447d,data\raw\train\73b1447d__horizontal_well.csv,7522,13,,,,0.7537888859345918,0.3457856952938048,True,True,0,0
train,typewell,73b1447d,data\raw\train\73b1447d__typewell.csv,1934,3,,,,,0.0,,True,0,0
