well,split,rows,known_rows,target_rows,known_ratio,target_ratio,gr_missing_rate,baseline_slope_median,baseline_slope_std,baseline_confidence,gr_std,gr_volatility,gr_quality_score,typewell_rows,typewell_has_geology,typewell_quality_score,risk_score,route_suggestion
8478df29,train,6698,1841,4857,0.27485816661690055,0.7251418333830995,0.6660490014412188,0.37999999999919964,0.4318215404937072,0.08828291781284202,20.121959622617123,9.786740719115526,0.1073642648965182,1875,1.0,0.5299343087488803,1.0,gr_residual
84815d5a,train,5286,1639,3647,0.3100643208475218,0.6899356791524782,0.27858513846997535,0.48000000000047294,0.48121831106543733,0.13057188527098063,19.16820500221803,6.230172604365125,0.17631720686781344,4434,1.0,1.0,1.0,typewell_alignment
84c3b497,train,6887,1575,5312,0.22869173805720924,0.7713082619427908,0.17865210843373494,0.16000000000076398,0.332768655644435,0.10129794555276085,23.471603078886552,7.412952549389071,0.24226195706270293,1359,1.0,0.4473282996950777,1.0,typewell_alignment
85380836,train,8175,1557,6618,0.19045871559633026,0.8095412844036697,0.41175581746751283,0.20499999999992724,0.44324702943658245,0.06472595387281718,15.154323229391753,7.6035114558018115,0.1451696931133072,1598,1.0,0.4454740061162079,1.0,typewell_alignment
8612b37f,train,6807,1642,5165,0.2412222711914206,0.7587777288085794,0.5823814133591481,0.3000000000010914,0.3991073960700516,0.08052879154296831,19.703083257854384,12.345919917745128,0.1545450486779234,1638,1.0,0.4906346408109299,1.0,typewell_alignment
861e71df,train,6284,1584,4700,0.25206874602164225,0.7479312539783577,0.15170212765957447,0.5799999999999272,0.48577682379766307,0.10481313520444965,25.00565633549752,7.654121338296973,0.26243602857999565,2110,1.0,0.5857733927434755,1.0,typewell_alignment
86454a6f,train,9100,1136,7964,0.12483516483516484,0.8751648351648351,0.8117780010045204,0.010000000000218279,0.21550130098897397,0.034860149831589735,15.308624489183632,7.156566326608629,0.04494933879391836,645,1.0,0.32087912087912085,1.0,baseline_fallback
8648abae,train,6086,1842,4244,0.3026618468616497,0.6973381531383503,0.050188501413760606,0.5300000000006548,0.45968632802377046,0.1449396960546467,17.929378542694142,6.7085088944167355,0.2338709396154283,4296,1.0,0.9558823529411765,0.9676074292987934,typewell_alignment
865033f8,train,5303,1746,3557,0.32924759570054685,0.6707524042994532,0.6589822884453191,0.36999999999898137,0.4452364337538615,0.11386650621113308,26.685352405569976,12.743005166404924,0.1437879205121481,1899,1.0,0.6080991891382237,1.0,typewell_alignment
87695469,train,8654,1651,7003,0.19077883059856712,0.8092211694014328,0.4412394687990861,0.4750000000003638,0.44719005000832257,0.06348290446090285,14.653715079388936,1.674873536664305,0.06989154967723177,9819,1.0,1.0,1.0,baseline_fallback
877ed19c,train,5631,1923,3708,0.34150239744272776,0.6584976025572722,0.30393743257820927,0.27999999999974534,0.3906891337677528,0.15812166378234838,17.66517435553067,4.155961632547553,0.13470660283030172,1944,1.0,0.5952317527970166,1.0,typewell_alignment
87aa3730,train,7293,1686,5607,0.2311805841217606,0.7688194158782394,0.23256643481362582,0.11000000000058208,0.4019693371717662,0.09477015830598762,13.895963349250879,3.9733449293715255,0.1276369946398483,1510,1.0,0.45704785410667764,1.0,typewell_alignment
884ecb5f,train,8054,1330,6724,0.16513533647876832,0.8348646635212317,0.03896490184414039,0.22999999999956344,0.38998305919333776,0.06976535433122828,11.901883217209791,3.505313242983927,0.13886287804257932,1485,1.0,0.4343804320834368,1.0,typewell_alignment
8902c3f6,train,6533,1574,4959,0.24093065972753713,0.7590693402724629,0.4831619278080258,0.26999999999861757,0.36895176983486155,0.08792283874753969,16.76432152943098,6.0398636822824185,0.11658537766754776,1382,1.0,0.4615414051737333,1.0,gr_residual
896d15b9,train,5698,1419,4279,0.24903474903474904,0.750965250965251,0.6620705772376724,0.23000000000138243,0.3760311036548889,0.08060928544868373,22.667124818963423,9.024980892902766,0.10887043420755547,1208,1.0,0.46200421200421204,1.0,gr_residual
8995c945,train,8198,1474,6724,0.1797999512076116,0.8202000487923884,0.12120761451516954,0.43000000000029104,0.4094326258025698,0.07305404341679163,17.063044694789863,6.055807981262913,0.20015391978139638,1721,1.0,0.45992925103683824,1.0,typewell_alignment
89969c7a,train,6317,1370,4947,0.21687509893936996,0.78312490106063,0.38164544168182735,0.7299999999995634,0.3747182907561674,0.08150394492830856,17.214833640274694,7.581916748723409,0.16029669847319586,2038,1.0,0.5726214975463036,1.0,typewell_alignment
89f1085d,train,7497,1503,5994,0.20048019207683074,0.7995198079231692,0.3314981648314982,0.050000000001091394,0.31984510968854474,0.07924757320505502,16.040285699419094,6.217623529790914,0.1501483574678463,1126,1.0,0.4001934106976124,1.0,typewell_alignment
89f36adf,train,7041,1749,5292,0.2484022155943758,0.7515977844056242,0.608843537414966,0.42000000000007276,0.42648956004752664,0.08057816308065627,16.952224197653763,10.679049180154802,0.12498715733476083,3567,1.0,0.7566041755432467,1.0,typewell_alignment
89fdb2f2,train,3570,1539,2031,0.43109243697478994,0.5689075630252101,0.534711964549483,0.1900000000014188,0.3774237378336813,0.2015227799212324,16.489816376689983,7.409487605554472,0.11690413280147943,3008,1.0,1.0,1.0,gr_residual
8a3da6d1,train,6334,1741,4593,0.2748658035996211,0.7251341964003789,0.46026562159808404,0.4399999999995998,0.43120774081089513,0.10194958551927853,30.95050382304416,8.375485410164293,0.1948173166218672,3918,1.0,0.8685664666877171,1.0,typewell_alignment
8a89da23,train,5575,1640,3935,0.29417040358744395,0.705829596412556,0.149428208386277,0.23999999999978172,0.4097290007570531,0.1367758504545419,14.304376325451821,5.531316081017469,0.1701387473243595,1633,1.0,0.5429147982062781,1.0,typewell_alignment
8a9c8932,train,6344,1681,4663,0.2649747793190416,0.7350252206809584,0.04524983915933948,0.15499999999974534,0.3334309112599149,0.132118320900953,13.748882713043889,4.091861343283232,0.16017628039810963,1224,1.0,0.44293820933165196,0.9791941388888818,typewell_alignment
8ac2f237,train,6775,1456,5319,0.21490774907749077,0.7850922509225092,0.04230118443316413,0.12999999999919964,0.41987897177709255,0.09435522270119705,16.573339643963596,3.6606131553932153,0.16931697108218682,1459,1.0,0.46535055350553506,1.0,typewell_alignment
8b12bab6,train,6980,1746,5234,0.2501432664756447,0.7498567335243553,0.5827283148643485,0.42000000000189175,0.4643674906027381,0.0807148718497886,22.25468228406795,11.60053647085114,0.15485056290109003,2149,1.0,0.5578796561604584,1.0,typewell_alignment
8b5be31b,train,7439,1767,5672,0.2375319263341847,0.7624680736658153,0.599083215796897,0.5,0.4537350706874652,0.07505288773741332,17.340606985052222,8.990298000290444,0.1155381046946869,1925,1.0,0.5087713402339025,1.0,gr_residual
8b95d6d1,train,2783,1052,1731,0.3780093424362199,0.6219906575637801,0.537261698440208,0.5100000000002183,0.36163416269339393,0.16321680604411595,18.517887256433212,8.159398126646009,0.1290691687269716,1245,1.0,0.6973589651455264,1.0,typewell_alignment
8b9d8326,train,7832,1669,6163,0.21310010214504596,0.7868998978549541,0.6563361999026448,0.27000000000043656,0.4092570592679421,0.06455123796055909,19.42261739530381,6.793857579863274,0.08841387390124007,1628,1.0,0.45786516853932585,1.0,baseline_fallback
8bb9c1e6,train,6382,1836,4546,0.2876841115637731,0.7123158884362268,0.12120545534535855,0.22000000000116415,0.4290538204108221,0.13274371242054916,14.280982490956752,4.180100338125918,0.15190679687358938,1938,1.0,0.5536665622062049,0.9975576514157904,typewell_alignment
8bda1a11,train,7438,1457,5981,0.19588599085775746,0.8041140091422425,0.5472329041966226,0.21999999999934516,0.38131884256882415,0.06405128054197391,20.099615917539,14.829530761833082,0.1911642510391619,1439,1.0,0.44346598547996774,1.0,typewell_alignment
8bfa881d,train,5843,1754,4089,0.30018825945575905,0.699811740544241,0.4590364392271949,0.3899999999994179,0.42048327538991964,0.11633455460460737,18.916681203209972,10.05981821686766,0.17279762180205507,1894,1.0,0.5741485538250899,1.0,typewell_alignment
8c167025,train,7113,1745,5368,0.24532546042457473,0.7546745395754253,0.1328241430700447,0.22999999999956344,0.4122104757298718,0.1074505708874554,17.014312221956775,5.356983558957532,0.18512394104815594,1656,1.0,0.4828131590046394,1.0,typewell_alignment
8c8348e8,train,5581,1693,3888,0.30335065400465866,0.6966493459953413,0.3073559670781893,0.21999999999934516,0.3879920360383372,0.13275453652005537,16.231236891454913,7.900968847724464,0.17971661215734056,1668,1.0,0.5488711700412112,1.0,typewell_alignment
8cc21f01,train,5806,1762,4044,0.30347915949018256,0.6965208405098174,0.3464391691394659,0.3899999999994179,0.4640736022722302,0.12302461989369984,19.525968440896552,7.662556017618813,0.1799177305327375,1927,1.0,0.5818980365139511,1.0,typewell_alignment
8cc800b3,train,8091,1515,6576,0.18724508713385243,0.8127549128661475,0.03938564476885645,0.23000000000047294,0.42114915582288465,0.07945904730883631,14.152544002147689,4.188558708598622,0.16544139828606194,1474,1.0,0.432177728340131,1.0,typewell_alignment
8d5d46d7,train,7282,1527,5755,0.20969513869815984,0.7903048613018402,0.28236316246741966,0.1900000000014188,0.4503216108575521,0.07855986801126917,11.696291459097894,4.6015443525004995,0.11850531482267691,1605,1.0,0.47040648173578686,1.0,gr_residual
8d92cb49,train,4839,1250,3589,0.25831783426327753,0.7416821657367224,0.224575090554472,0.22000000000116415,0.37357621252513373,0.11254497550914595,17.194351406743852,6.190552870852973,0.1793369803769093,1248,1.0,0.5079045257284562,1.0,typewell_alignment
8f201368,train,8151,1802,6349,0.2210771684455895,0.7789228315544106,0.4947235785163018,0.3500000000003638,0.43817848040268426,0.07426649725455732,15.286525518017859,7.765019815181301,0.12674413419094194,1901,1.0,0.48322291743344375,1.0,typewell_alignment
90386ee4,train,5304,1464,3840,0.27601809954751133,0.7239819004524887,0.5026041666666666,0.1000000000003638,0.3627856904734318,0.10472706116763099,17.94825520183641,8.869676494951161,0.14403097358829597,1422,1.0,0.5180995475113122,1.0,typewell_alignment
91abc4c7,train,7787,1939,5848,0.24900475150892512,0.7509952484910749,0.6109781121751026,0.33999999999832653,0.49124148060043843,0.07720964711152344,16.791384587104368,7.901944528126029,0.10230693837681681,1019,1.0,0.38085912418132783,1.0,gr_residual
91b301ce,train,8512,1942,6570,0.22814849624060152,0.7718515037593985,0.14657534246575343,0.3099999999994907,0.3802219087348367,0.0992315749577563,14.679112475075234,5.1544230828813875,0.1662752134418168,1519,1.0,0.428453947368421,1.0,typewell_alignment
91db7070,train,5646,1573,4073,0.2786043216436415,0.7213956783563585,0.3336606923643506,0.21999999999934516,0.4359781432332175,0.11203918233674795,18.466178757021105,7.568708108761825,0.17777118421545848,3039,1.0,0.7882571732199788,1.0,typewell_alignment
925a7cd1,train,6501,1984,4517,0.3051838178741732,0.6948161821258267,0.17467345583351782,0.10999999999876309,0.4955398564153642,0.1340214041640491,24.096069723255233,5.862485218553351,0.2210638305174197,2162,1.0,0.582564220889094,1.0,typewell_alignment
9283ae69,train,5118,1747,3371,0.34134427510746385,0.6586557248925361,0.3814891723524177,0.42999999999938154,0.3979432363293742,0.1500030995498153,13.671104427315038,6.29028158460935,0.1306604335943812,1889,1.0,0.6190894880812817,1.0,typewell_alignment
9298ad5b,train,5807,1843,3964,0.31737558119510934,0.6826244188048907,0.5025227043390514,0.2600000000002183,0.40031583787793795,0.12429851602856277,24.657741134207765,9.154666278442054,0.16775143731101547,1840,1.0,0.5668589633201309,1.0,typewell_alignment
9314ff13,train,4494,1746,2748,0.3885180240320427,0.6114819759679573,0.04148471615720524,0.17000000000007276,0.37792940871948716,0.22577066669512796,15.597475680908472,4.981713686733049,0.18894109185373098,1658,1.0,0.6189363595905653,0.8846005123441733,typewell_alignment
93209a3d,train,6300,1603,4697,0.2544444444444444,0.7455555555555555,0.5648286140089419,0.2599999999983993,0.3635920671313847,0.08979915950202264,21.559142153941465,9.745869037454325,0.1434594778087577,1544,1.0,0.4950793650793651,1.0,typewell_alignment
939d9c34,train,6627,1526,5101,0.23027010713746793,0.769729892862532,0.4348167026073319,0.6500000000014552,0.38389203030610586,0.08458672593707273,21.34115525391183,9.473816676665791,0.18247426206782458,2400,1.0,0.612154821186057,1.0,typewell_alignment
93f5d2e6,train,5171,1480,3691,0.28621156449429513,0.7137884355057049,0.3351395285830398,0.11999999999898137,0.3883652960977194,0.12020755713636085,14.170113355995484,6.267608650978165,0.14222388138379546,1286,1.0,0.49869464320247536,1.0,typewell_alignment
940a48d9,train,5627,1664,3963,0.29571707837213435,0.7042829216278657,0.1680545041635125,0.5200000000004366,0.46591370736447163,0.13118174414511563,17.098756930018894,6.247743496314873,0.19286335254509324,1887,1.0,0.5853474320241692,1.0,typewell_alignment
940e709a,train,4989,1641,3348,0.32892363199037883,0.6710763680096211,0.3835125448028674,0.4599999999991269,0.4025365439401923,0.14122815746650602,15.718286188698727,8.045620291314398,0.159763768655816,1622,1.0,0.5751152535578272,1.0,typewell_alignment
9426ec1e,train,3923,1391,2532,0.3545755799133316,0.6454244200866683,0.15205371248025276,0.1500000000005457,0.36133808602383144,0.18643471632581948,16.295460971828124,7.009114962780941,0.20522753294531287,2489,1.0,0.8844634208513893,0.9515787117942436,typewell_alignment
94467f50,train,5116,2081,3035,0.40676309616888195,0.593236903831118,0.22042833607907744,0.5299999999988358,0.47814679302153223,0.20637225509425708,21.050793738698335,7.220424896574821,0.21514303740261026,2362,1.0,0.7116888193901485,0.9487348289255123,typewell_alignment
944f36b9,train,6035,1405,4630,0.2328086164043082,0.7671913835956918,0.15831533477321813,0.17000000000007276,0.36942531156568026,0.10202632956737369,12.27914491037704,6.215237908483884,0.16922020859840275,1227,1.0,0.45331400165700086,1.0,typewell_alignment
94d813a4,train,6591,1744,4847,0.26460324685176756,0.7353967531482324,0.28636269857643903,0.32999999999992724,0.4494041508886276,0.1063513178579166,16.857982233532024,4.827576216874213,0.14409330020518435,1927,1.0,0.5423683811257776,1.0,typewell_alignment
95b559e7,train,4638,1751,2887,0.37753341957740405,0.622466580422596,0.3023900242466228,0.27999999999974534,0.4565272855470731,0.1767252744174843,17.571165745678503,4.309342642342696,0.1367361865110121,2029,1.0,0.6874730487278999,0.9988722316441714,typewell_alignment
95c8427f,train,8051,1716,6335,0.21314122469258479,0.7868587753074152,0.19984214680347276,0.42000000000007276,0.4087890785057421,0.08653171002120984,24.305424347690682,4.610212193997264,0.19532905088282843,1926,1.0,0.4892249410011179,1.0,typewell_alignment
96936c22,train,4997,1651,3346,0.330398238943366,0.6696017610566339,0.2023311416616856,0.2650000000012369,0.4550613637870747,0.15240160168468847,25.467331500875247,5.718909435304505,0.21820152697415712,1985,1.0,0.6472383430058035,0.9981811837307328,typewell_alignment
96ae5806,train,11527,1688,9839,0.14643879587056477,0.8535612041294353,0.552393535928448,0.4599999999991269,0.4245791826305702,0.04358383185416515,15.204659698419722,7.092474155370513,0.10602839534546578,1906,1.0,0.4153509152424742,1.0,gr_residual
96b7eea1,train,6078,1746,4332,0.2872655478775913,0.7127344521224087,0.38550323176361956,0.31999999999789,0.427239858433965,0.113981932099161,27.08415859191055,9.648669482818555,0.22260107383152625,2009,1.0,0.580536360644949,1.0,typewell_alignment
9719aa04,train,6665,1794,4871,0.26916729182295573,0.7308327081770443,0.043112297269554505,0.3899999999994179,0.44589513018257965,0.12461589096529625,17.72846392884454,2.498774796889038,0.15384686951204038,1955,1.0,0.5433233308327081,0.9861621833520924,typewell_alignment
974802e7,train,7537,1694,5843,0.22475786121799124,0.7752421387820088,0.5676878315933596,0.28000000000065484,0.38877193466157206,0.07475225160442642,15.245235449003008,7.8611679000524655,0.10916145078928384,7953,1.0,1.0,1.0,gr_residual
97cd5bf9,train,5099,1650,3449,0.32359286134536186,0.6764071386546382,0.6332270223253117,0.32999999999992724,0.43788051575740405,0.11368530822007085,18.797114366130998,7.249916576446047,0.09627067986120852,1776,1.0,0.5983035889390076,1.0,geometry_residual
98177ced,train,6789,2017,4772,0.29709824716453087,0.7029017528354692,0.04463537300922045,0.5699999999987995,0.4381489636825167,0.1436710790778985,26.926653937606734,3.3443793610563386,0.22468186416089664,2573,1.0,0.6289954337899544,0.9674877641744065,typewell_alignment
9896fc0b,train,5109,1514,3595,0.29633979252299864,0.7036602074770014,0.3972183588317107,0.2999999999992724,0.4414137118544339,0.11707190876777882,16.085589292822668,5.451146212324533,0.12631762915905767,1550,1.0,0.5533861812487766,1.0,typewell_alignment
98bc6f66,train,7720,1657,6063,0.21463730569948186,0.7853626943005181,0.42734619825169057,0.3100000000013097,0.46807187243483445,0.07319151893870787,17.953160397843696,11.896854394376613,0.2005114876758569,1816,1.0,0.4852331606217617,1.0,typewell_alignment
992c99e8,train,6740,1836,4904,0.27240356083086054,0.7275964391691395,0.3786704730831974,0.36999999999898137,0.451913740038826,0.1045183874892214,19.565784255243344,7.158788285896273,0.16493932749863568,1977,1.0,0.5433234421364985,1.0,typewell_alignment
992ce078,train,4661,1782,2879,0.38232139025960094,0.617678609740399,0.038555053838138245,0.36999999999898137,0.4739050880598893,0.2059266944717431,15.16289871244672,5.935413610969526,0.20524579549447766,2061,1.0,0.69217978974469,0.9037120689877914,typewell_alignment
99529c45,train,7591,1751,5840,0.23066789619285996,0.76933210380714,0.5669520547945206,0.4600000000009459,0.4072635009225281,0.07633058740560156,14.181153321310358,8.059520958036254,0.10818517546959512,830,1.0,0.3593400079040969,1.0,gr_residual
995ff498,train,6127,1601,4526,0.26130243185898483,0.7386975681410152,0.5627485638532921,0.30500000000029104,0.3905537634544536,0.0914032751197538,14.390606881793113,8.985792811911733,0.1179079757765455,1618,1.0,0.5140770360698548,1.0,gr_residual
999daf80,train,5439,1875,3564,0.34473248758963043,0.6552675124103695,0.08052749719416386,0.1499999999996362,0.40697787190946627,0.17943130396856075,23.705296207860506,4.521013863759455,0.21936625886308575,1796,1.0,0.5802077587791874,0.9407005703299802,typewell_alignment
9a6b0392,train,5802,1547,4255,0.2666321957945536,0.7333678042054464,0.5029377203290247,0.27999999999883585,0.3720358729159716,0.09917567371631997,20.99474096127101,4.613156583754702,0.11108360883069918,1918,1.0,0.5805756635642882,1.0,gr_residual
9a8ae0d6,train,7835,1541,6294,0.19668155711550733,0.8033184428844926,0.5111217032094058,0.27999999999883585,0.43529044993586224,0.06349438381889676,13.16586483109523,4.2622621003645,0.08190270856203234,3255,1.0,0.6654435226547544,1.0,baseline_fallback
9a95e33f,train,8156,1709,6447,0.20953898970083373,0.7904610102991663,0.1532495734450132,0.5399999999990541,0.4232483714568097,0.0859907850098415,20.961306714356766,5.725736227854586,0.2078966131251161,2102,1.0,0.5077243746934772,1.0,typewell_alignment
9ab94eeb,train,6372,1930,4442,0.30288763339610797,0.697112366603892,0.534894191805493,0.4600000000009459,0.39520649757847354,0.11406417492408676,14.027004353142868,6.0070495789701015,0.09665353046217962,2030,1.0,0.5685812931575643,1.0,geometry_residual
9ad5410a,train,5749,1544,4205,0.26856844668638025,0.7314315533136198,0.08014268727705114,0.13000000000101863,0.3849699544185391,0.12724768938416,20.681428131009923,8.206549352504304,0.26987685683160473,1267,1.0,0.47038615411375895,0.9927879824351028,typewell_alignment
9ae248be,train,6655,1384,5271,0.20796393688955672,0.7920360631104433,0.32024283817112503,0.15999999999985448,0.32435281968097807,0.08325798261114713,16.913340553067616,4.884724507822073,0.13826455667630197,1292,1.0,0.4441397445529677,1.0,typewell_alignment
9af1ffd0,train,5454,1929,3525,0.3536853685368537,0.6463146314631463,0.05446808510638298,0.32000000000152795,0.41692371887807245,0.18784732031066748,16.33489638534452,6.990065698532262,0.22871889072095566,1979,1.0,0.6128529519618628,0.9257697009659283,typewell_alignment
9b5b61c1,train,7215,1683,5532,0.23326403326403328,0.7667359667359668,0.09399855386840203,0.31999999999970896,0.490152520813187,0.09728244052584957,20.878306130845406,5.507457819709098,0.21801889215408032,1928,1.0,0.5172210672210672,1.0,typewell_alignment
9b9e3b49,train,6875,1757,5118,0.2555636363636364,0.7444363636363637,0.5775693630324346,0.47000000000025466,0.4794291873844214,0.08251794498188063,18.239060204168624,10.585210237730076,0.13758495343655275,1952,1.0,0.5339272727272728,1.0,typewell_alignment
9bd2bba3,train,9092,1653,7439,0.18180818301803783,0.8181918169819622,0.037639467670385805,0.37999999999919964,0.4882471359740548,0.07324905880147096,12.07328766702424,4.056587484976369,0.15069584099345779,2110,1.0,0.482072151341839,1.0,typewell_alignment
9c211c53,train,8842,1577,7265,0.17835331372992536,0.8216466862700746,0.4802477632484515,0.17999999999847205,0.42314376358822775,0.05795088872466622,15.369485018489842,7.261319940679049,0.1254087719692281,7874,1.0,1.0,1.0,typewell_alignment
9c350a6a,train,7794,1742,6052,0.2235052604567616,0.7764947395432384,0.44894249834765365,0.1999999999989086,0.5726975475498933,0.07096952997671073,19.056036977046027,7.364405148126971,0.14679528984143622,2036,1.0,0.5112265845522197,1.0,typewell_alignment
9c8375f7,train,5432,1758,3674,0.3236377025036819,0.6763622974963182,0.27708219923788785,0.43000000000029104,0.5027270498238631,0.13715264312676126,24.00376181063151,9.53527987349811,0.2463191379795054,2053,1.0,0.6279455081001473,1.0,typewell_alignment
9d072e4c,train,6798,1691,5107,0.24874963224477786,0.7512503677552221,0.14626982572939104,0.09000000000014552,0.39005608756212695,0.1103905643671737,20.48038836244375,6.1496418638444394,0.21428223093867776,2821,1.0,0.6649749926448956,1.0,typewell_alignment
9d3ec64c,train,4937,1457,3480,0.2951184930119506,0.7048815069880494,0.20517241379310344,0.4899999999997817,0.32767414072658724,0.14149840874160532,19.713019706579374,6.557764915302868,0.20217367335978317,1775,1.0,0.6095300789953413,1.0,typewell_alignment
9d4272e3,train,5771,1741,4030,0.30168081788251605,0.698319182117484,0.5369727047146402,0.3500000000003638,0.4345504591708498,0.11014640664702018,14.106483513959216,8.589755441556605,0.12036886775693348,1997,1.0,0.5960405475654132,1.0,typewell_alignment
9d5e14d4,train,6565,1165,5400,0.17745620715917745,0.8225437928408226,0.5618518518518518,0.6900000000005093,0.38899951303301705,0.05584363850835829,14.950388884977855,11.844981326778743,0.14473766518884817,855,1.0,0.38023610053313023,1.0,typewell_alignment
9da441ba,train,7283,1500,5783,0.20595908279555128,0.7940409172044487,0.20560262839356735,0.17999999999847205,0.31858326188085917,0.08824480369893663,16.7266756994284,5.245599994098602,0.1663894870270824,1295,1.0,0.4278113414801593,1.0,typewell_alignment
9dede370,train,8057,1760,6297,0.21844358942534442,0.7815564105746555,0.4070192154994442,0.4400000000005093,0.42302384694747,0.07821991546655668,17.46900164518195,5.36541264837968,0.12837412140311708,2134,1.0,0.5148628521782301,1.0,typewell_alignment
9def2eb2,train,7750,1747,6003,0.22541935483870967,0.7745806451612903,0.12377144760952857,0.32999999999992724,0.39572775804253957,0.09780241871253867,14.375225675220406,8.177402815619814,0.22203037152691574,1758,1.0,0.47683870967741937,1.0,typewell_alignment
9df1b1f9,train,6444,1743,4701,0.2704841713221601,0.7295158286778398,0.6855988087640927,0.3900000000003274,0.5756045364342846,0.07732641324594304,17.4673394445123,9.28088105920894,0.09268185327141007,4157,1.0,0.8950962135319678,1.0,baseline_fallback
9dfff011,train,6067,1748,4319,0.2881160375803527,0.7118839624196472,0.3727714748784441,0.42000000000007276,0.4984685783919241,0.10987506401436514,15.264031336675119,8.081943183625304,0.16122223020557988,2226,1.0,0.6169029174221197,1.0,typewell_alignment
9e3e364d,train,5809,1519,4290,0.26149079015321053,0.7385092098467895,0.5186480186480187,0.11999999999898137,0.39270009102252,0.09415451466669236,12.543141834321935,7.555247847050186,0.11047008400521914,1316,1.0,0.47654501635393354,1.0,gr_residual
9efc812e,train,6100,1650,4450,0.27049180327868855,0.7295081967213115,0.02292134831460674,0.12000000000080036,0.4604509156720332,0.12548763175436284,17.58604990264871,4.065176827136765,0.18683341190838018,2922,1.0,0.7290163934426229,0.9802427053242888,typewell_alignment
9f0c7bae,train,4040,1498,2542,0.3707920792079208,0.6292079207920792,0.3202202989771833,0.020000000002255547,0.32103846767658073,0.18733250498518658,12.961104363063532,6.03919075320603,0.1371732334979884,1101,1.0,0.5225247524752475,0.9927225697591092,typewell_alignment
9ffce529,train,6675,1463,5212,0.21917602996254681,0.7808239700374532,0.4113584036838066,0.3100000000004002,0.3522225802802996,0.08244373785616818,22.024909380049937,7.0711324444678585,0.16427711514869636,1501,1.0,0.47486891385767793,1.0,typewell_alignment
a0383629,train,7687,1855,5832,0.24131650839078964,0.7586834916092103,0.546639231824417,0.2650000000003274,0.3935986979165601,0.08292817503488752,11.725235345846745,6.812526797382534,0.09499415828801541,1790,1.0,0.48286067386496684,1.0,baseline_fallback
a056d01e,train,8292,1735,6557,0.20923781958514232,0.7907621804148577,0.2696355040414824,0.20999999999912689,0.4721751478898322,0.07775215191470691,16.11157685085416,3.563597834724588,0.12560027988821862,1803,1.0,0.467438494934877,1.0,typewell_alignment
a08d9e63,train,5199,1514,3685,0.2912098480477015,0.7087901519522986,0.25590230664857533,0.27999999999883585,0.3976303731920341,0.12817604569693491,18.09322995145556,6.480840689575911,0.1805921388627985,1502,1.0,0.5389017118676669,1.0,typewell_alignment
a0b83014,train,6873,1838,5035,0.2674232504001164,0.7325767495998836,0.551142005958292,0.4399999999986903,0.43368251179681017,0.09222716830003606,15.768901080325413,9.017129892599092,0.12518569988184217,2180,1.0,0.5671831805616179,1.0,typewell_alignment
a0e92ed6,train,6446,1549,4897,0.24030406453614644,0.7596959354638535,0.4998978966714315,0.07999999999992724,0.33928132376537395,0.08857483046424258,12.16672690085644,5.390652466792451,0.09194631845001597,1266,1.0,0.4464008687558175,1.0,baseline_fallback
a15bc102,train,5124,1888,3236,0.36846213895394225,0.6315378610460578,0.5633498145859085,0.4099999999998545,0.44014907481679233,0.14550471585975114,20.252365705506218,7.116439930580969,0.11741789155592398,4269,1.0,1.0,1.0,gr_residual
a247e7cf,train,7237,1563,5674,0.21597346966975267,0.7840265303302474,0.5667959111737751,0.16499999999996362,0.4133920048975055,0.06983209373192663,17.55837286728177,13.064953444133428,0.16073556829171934,1498,1.0,0.45699184745060106,1.0,typewell_alignment
a2e8e7f6,train,5812,1052,4760,0.1810048176187199,0.8189951823812801,0.4808823529411765,0.569999999999709,0.36314338687917136,0.0615741837810553,16.284541766290506,7.4288476857617844,0.12996387490199504,1245,1.0,0.4642119752236752,1.0,typewell_alignment
a3518960,train,6992,2025,4967,0.289616704805492,0.710383295194508,0.0376484799677874,0.5599999999994907,0.4671333601782615,0.13632581099309515,15.2926626986784,3.3946122178923193,0.15731693701500363,5137,1.0,0.9846967963386728,0.9730863089988516,typewell_alignment
a3f71395,train,7040,1497,5543,0.21264204545454546,0.7873579545454545,0.07865776655240844,0.2750000000005457,0.3686011561922894,0.09478612238911202,15.471686016688778,3.5884449476249975,0.15521570358932027,1543,1.0,0.46917613636363636,1.0,typewell_alignment
a4719920,train,7495,1611,5884,0.21494329553035357,0.7850567044696465,0.6442895989123045,0.21999999999934516,0.38338897512304776,0.06707883367720595,14.752836984975579,7.9055818211569,0.08904031336562537,1439,1.0,0.44199466310873914,1.0,baseline_fallback
a48640d9,train,6586,2054,4532,0.3118736714242332,0.6881263285757668,0.13879082082965577,0.3500000000003638,0.3744210684382068,0.15343552676442812,15.25392268183081,5.254980318876931,0.17261785968919763,2087,1.0,0.5668843000303674,0.9812621784429858,typewell_alignment
a4cdbb0f,train,6759,1555,5204,0.23006361887853233,0.7699363811214677,0.037855495772482706,0.23999999999978172,0.35962558593183797,0.10780645708012297,16.360663917402903,5.0637807970678885,0.19582504525050065,1391,1.0,0.45579967450806336,1.0,typewell_alignment
a4f989c2,train,7024,1639,5385,0.23334282460136674,0.7666571753986332,0.0479108635097493,0.28000000000065484,0.37471806705869487,0.10804862855611588,22.374772591847254,7.833570798839751,0.2823075151259115,1503,1.0,0.46398063781321186,1.0,typewell_alignment
